descriptor_id,vehicle_id,rank,neighbour_descriptor_id,neighbour_vehicle_id,cosine_similarity,same_vehicle
EVT-HYU-017326,Hyundai,7,EVT-HYU-017826,Hyundai,0.999738,1
EVT-HYU-017326,Hyundai,8,EVT-HYU-017526,Hyundai,0.999712,1
EVT-HYU-017326,Hyundai,9,EVT-HYU-017850,Hyundai,0.999711,1
EVT-HYU-017326,Hyundai,10,EVT-HYU-018541,Hyundai,0.999702,1
EVT-HYU-017326,Hyundai,11,EVT-HYU-017612,Hyundai,0.999702,1
EVT-HYU-017326,Hyundai,12,EVT-HYU-017383,Hyundai,0.999696,1
EVT-HYU-017326,Hyundai,13,EVT-HYU-017887,Hyundai,0.999695,1
EVT-HYU-017326,Hyundai,14,EVT-HYU-018564,Hyundai,0.999694,1
EVT-HYU-017326,Hyundai,15,EVT-HYU-017412,Hyundai,0.99969,1
EVT-HYU-017328,Hyundai,1,EVT-HYU-017453,Hyundai,0.99971,1
EVT-HYU-017328,Hyundai,2,EVT-HYU-017929,Hyundai,0.999709,1
EVT-HYU-017328,Hyundai,3,EVT-HYU-017792,Hyundai,0.999695,1
EVT-HYU-017328,Hyundai,4,EVT-HYU-017753,Hyundai,0.99967,1
EVT-HYU-017328,Hyundai,5,EVT-HYU-017460,Hyundai,0.999654,1
EVT-HYU-017328,Hyundai,6,EVT-HYU-018947,Hyundai,0.999573,1
EVT-HYU-017328,Hyundai,7,EVT-HYU-018518,Hyundai,0.999568,1
EVT-HYU-017328,Hyundai,8,EVT-HYU-017824,Hyundai,0.999559,1
EVT-HYU-017328,Hyundai,9,EVT-HYU-017343,Hyundai,0.999547,1
EVT-HYU-017328,Hyundai,10,EVT-HYU-019108,Hyundai,0.999542,1
EVT-HYU-017328,Hyundai,11,EVT-HYU-018493,Hyundai,0.999512,1
EVT-HYU-017328,Hyundai,12,EVT-HYU-017660,Hyundai,0.999509,1
EVT-HYU-017328,Hyundai,13,EVT-HYU-017378,Hyundai,0.999475,1
EVT-HYU-017328,Hyundai,14,EVT-HYU-017567,Hyundai,0.999433,1
EVT-HYU-017328,Hyundai,15,EVT-HYU-017503,Hyundai,0.999421,1
EVT-HYU-017329,Hyundai,1,EVT-HYU-017611,Hyundai,0.999798,1
EVT-HYU-017329,Hyundai,2,EVT-HYU-019009,Hyundai,0.999791,1
EVT-HYU-017329,Hyundai,3,EVT-HYU-017286,Hyundai,0.999787,1
EVT-HYU-017329,Hyundai,4,EVT-HYU-018462,Hyundai,0.999699,1
EVT-HYU-017329,Hyundai,5,EVT-HYU-017586,Hyundai,0.999692,1
EVT-HYU-017329,Hyundai,6,EVT-HYU-017392,Hyundai,0.999666,1
EVT-HYU-017329,Hyundai,7,EVT-HYU-017473,Hyundai,0.999664,1
EVT-HYU-017329,Hyundai,8,EVT-HYU-017260,Hyundai,0.999652,1
EVT-HYU-017329,Hyundai,9,EVT-HYU-017967,Hyundai,0.99965,1
EVT-HYU-017329,Hyundai,10,EVT-HYU-017373,Hyundai,0.999642,1
EVT-HYU-017329,Hyundai,11,EVT-HYU-017536,Hyundai,0.99962,1
EVT-HYU-017329,Hyundai,12,EVT-HYU-019091,Hyundai,0.999615,1
EVT-HYU-017329,Hyundai,13,EVT-HYU-017498,Hyundai,0.999609,1
EVT-HYU-017329,Hyundai,14,EVT-HYU-017923,Hyundai,0.999589,1
EVT-HYU-017329,Hyundai,15,EVT-HYU-017891,Hyundai,0.999589,1
EVT-HYU-017330,Hyundai,1,EVT-HYU-018474,Hyundai,0.999825,1
EVT-HYU-017330,Hyundai,2,EVT-HYU-018978,Hyundai,0.999823,1
EVT-HYU-017330,Hyundai,3,EVT-HYU-017380,Hyundai,0.999797,1
EVT-HYU-017330,Hyundai,4,EVT-HYU-019078,Hyundai,0.999779,1
EVT-HYU-017330,Hyundai,5,EVT-HYU-017598,Hyundai,0.999765,1
EVT-HYU-017330,Hyundai,6,EVT-HYU-017985,Hyundai,0.999762,1
EVT-HYU-017330,Hyundai,7,EVT-HYU-017348,Hyundai,0.999756,1
EVT-HYU-017330,Hyundai,8,EVT-HYU-017798,Hyundai,0.999746,1
EVT-HYU-017330,Hyundai,9,EVT-HYU-018400,Hyundai,0.999744,1
EVT-HYU-017330,Hyundai,10,EVT-HYU-019117,Hyundai,0.999722,1
EVT-HYU-017330,Hyundai,11,EVT-HYU-017486,Hyundai,0.999715,1
EVT-HYU-017330,Hyundai,12,EVT-HYU-017723,Hyundai,0.999704,1
EVT-HYU-017330,Hyundai,13,EVT-HYU-017399,Hyundai,0.999703,1
EVT-HYU-017330,Hyundai,14,EVT-HYU-017623,Hyundai,0.999676,1
EVT-HYU-017330,Hyundai,15,EVT-HYU-018524,Hyundai,0.999648,1
EVT-HYU-017331,Hyundai,1,EVT-HYU-017976,Hyundai,0.999593,1
EVT-HYU-017331,Hyundai,2,EVT-HYU-017512,Hyundai,0.999585,1
EVT-HYU-017331,Hyundai,3,EVT-HYU-019125,Hyundai,0.999555,1
EVT-HYU-017331,Hyundai,4,EVT-HYU-018012,Hyundai,0.99955,1
EVT-HYU-017331,Hyundai,5,EVT-HYU-018957,Hyundai,0.999529,1
EVT-HYU-017331,Hyundai,6,EVT-HYU-017601,Hyundai,0.999524,1
EVT-HYU-017331,Hyundai,7,EVT-HYU-017258,Hyundai,0.999523,1
EVT-HYU-017331,Hyundai,8,EVT-HYU-018413,Hyundai,0.999523,1
EVT-HYU-017331,Hyundai,9,EVT-HYU-017509,Hyundai,0.999521,1
EVT-HYU-017331,Hyundai,10,EVT-HYU-019130,Hyundai,0.999511,1
EVT-HYU-017331,Hyundai,11,EVT-HYU-017462,Hyundai,0.999508,1
EVT-HYU-017331,Hyundai,12,EVT-HYU-019068,Hyundai,0.999491,1
EVT-HYU-017331,Hyundai,13,EVT-HYU-017859,Hyundai,0.999456,1
EVT-HYU-017331,Hyundai,14,EVT-HYU-017955,Hyundai,0.999448,1
EVT-HYU-017331,Hyundai,15,EVT-HYU-017998,Hyundai,0.999422,1
EVT-HYU-017332,Hyundai,1,EVT-HYU-018397,Hyundai,0.999843,1
EVT-HYU-017332,Hyundai,2,EVT-HYU-018994,Hyundai,0.999819,1
EVT-HYU-017332,Hyundai,3,EVT-HYU-017339,Hyundai,0.999809,1
EVT-HYU-017332,Hyundai,4,EVT-HYU-017382,Hyundai,0.999796,1
EVT-HYU-017332,Hyundai,5,EVT-HYU-017371,Hyundai,0.999754,1
EVT-HYU-017332,Hyundai,6,EVT-HYU-017396,Hyundai,0.999753,1
EVT-HYU-017332,Hyundai,7,EVT-HYU-018558,Hyundai,0.999719,1
EVT-HYU-017332,Hyundai,8,EVT-HYU-018955,Hyundai,0.999706,1
EVT-HYU-017332,Hyundai,9,EVT-HYU-017433,Hyundai,0.999702,1
EVT-HYU-017332,Hyundai,10,EVT-HYU-017895,Hyundai,0.999694,1
EVT-HYU-017332,Hyundai,11,EVT-HYU-017956,Hyundai,0.999692,1
EVT-HYU-017332,Hyundai,12,EVT-HYU-019012,Hyundai,0.999681,1
EVT-HYU-017332,Hyundai,13,EVT-HYU-018002,Hyundai,0.999648,1
EVT-HYU-017332,Hyundai,14,EVT-HYU-017364,Hyundai,0.999626,1
EVT-HYU-017332,Hyundai,15,EVT-HYU-017446,Hyundai,0.999625,1
EVT-HYU-017333,Hyundai,1,EVT-HYU-017896,Hyundai,0.99972,1
EVT-HYU-017333,Hyundai,2,EVT-HYU-017751,Hyundai,0.999675,1
EVT-HYU-017333,Hyundai,3,EVT-HYU-017408,Hyundai,0.999674,1
EVT-HYU-017333,Hyundai,4,EVT-HYU-017513,Hyundai,0.999659,1
EVT-HYU-017333,Hyundai,5,EVT-HYU-017789,Hyundai,0.999642,1
EVT-HYU-017333,Hyundai,6,EVT-HYU-017657,Hyundai,0.999615,1
EVT-HYU-017333,Hyundai,7,EVT-HYU-017619,Hyundai,0.99961,1
EVT-HYU-017333,Hyundai,8,EVT-HYU-017790,Hyundai,0.999564,1
EVT-HYU-017333,Hyundai,9,EVT-HYU-017420,Hyundai,0.999519,1
EVT-HYU-017333,Hyundai,10,EVT-HYU-017943,Hyundai,0.999499,1
EVT-HYU-017333,Hyundai,11,EVT-HYU-017801,Hyundai,0.999493,1
EVT-HYU-017333,Hyundai,12,EVT-HYU-017419,Hyundai,0.999489,1
EVT-HYU-017333,Hyundai,13,EVT-HYU-017832,Hyundai,0.999483,1
EVT-HYU-017333,Hyundai,14,EVT-HYU-017906,Hyundai,0.99948,1
EVT-HYU-017333,Hyundai,15,EVT-HYU-017934,Hyundai,0.999467,1
EVT-HYU-017334,Hyundai,1,EVT-HYU-017997,Hyundai,0.999798,1
EVT-HYU-017334,Hyundai,2,EVT-HYU-017509,Hyundai,0.999797,1
EVT-HYU-017334,Hyundai,3,EVT-HYU-017422,Hyundai,0.999785,1
EVT-HYU-017334,Hyundai,4,EVT-HYU-018957,Hyundai,0.99972,1
EVT-HYU-017334,Hyundai,5,EVT-HYU-017322,Hyundai,0.9997,1
EVT-HYU-017334,Hyundai,6,EVT-HYU-017727,Hyundai,0.999658,1
EVT-HYU-017334,Hyundai,7,EVT-HYU-017274,Hyundai,0.999649,1
EVT-HYU-017334,Hyundai,8,EVT-HYU-017849,Hyundai,0.999605,1
EVT-HYU-017334,Hyundai,9,EVT-HYU-017859,Hyundai,0.999594,1
EVT-HYU-017334,Hyundai,10,EVT-HYU-017416,Hyundai,0.999589,1
EVT-HYU-017334,Hyundai,11,EVT-HYU-017998,Hyundai,0.999562,1
EVT-HYU-017334,Hyundai,12,EVT-HYU-017942,Hyundai,0.999521,1
EVT-HYU-017334,Hyundai,13,EVT-HYU-019011,Hyundai,0.999512,1
EVT-HYU-017334,Hyundai,14,EVT-HYU-017961,Hyundai,0.999502,1
EVT-HYU-017334,Hyundai,15,EVT-HYU-018999,Hyundai,0.99948,1
EVT-HYU-017336,Hyundai,1,EVT-HYU-018562,Hyundai,0.999588,1
EVT-HYU-017336,Hyundai,2,EVT-HYU-017611,Hyundai,0.999541,1
EVT-HYU-017336,Hyundai,3,EVT-HYU-018512,Hyundai,0.99953,1
EVT-HYU-017336,Hyundai,4,EVT-HYU-017967,Hyundai,0.999522,1
EVT-HYU-017336,Hyundai,5,EVT-HYU-017636,Hyundai,0.999513,1
EVT-HYU-017336,Hyundai,6,EVT-HYU-019104,Hyundai,0.999495,1
EVT-HYU-017336,Hyundai,7,EVT-HYU-017348,Hyundai,0.999475,1
EVT-HYU-017336,Hyundai,8,EVT-HYU-017311,Hyundai,0.999464,1
EVT-HYU-017336,Hyundai,9,EVT-HYU-017349,Hyundai,0.999462,1
EVT-HYU-017336,Hyundai,10,EVT-HYU-017286,Hyundai,0.999448,1
EVT-HYU-017336,Hyundai,11,EVT-HYU-017923,Hyundai,0.999443,1
EVT-HYU-017336,Hyundai,12,EVT-HYU-017722,Hyundai,0.999378,1
EVT-HYU-017336,Hyundai,13,EVT-HYU-017324,Hyundai,0.999357,1
EVT-HYU-017336,Hyundai,14,EVT-HYU-019078,Hyundai,0.99935,1
EVT-HYU-017336,Hyundai,15,EVT-HYU-017718,Hyundai,0.999342,1
EVT-HYU-017337,Hyundai,1,EVT-HYU-017349,Hyundai,0.999673,1
EVT-HYU-017337,Hyundai,2,EVT-HYU-017287,Hyundai,0.999657,1
EVT-HYU-017337,Hyundai,3,EVT-HYU-017780,Hyundai,0.99962,1
EVT-HYU-017337,Hyundai,4,EVT-HYU-019117,Hyundai,0.999608,1
EVT-HYU-017337,Hyundai,5,EVT-HYU-018523,Hyundai,0.999593,1
EVT-HYU-017337,Hyundai,6,EVT-HYU-019104,Hyundai,0.999585,1
EVT-HYU-017337,Hyundai,7,EVT-HYU-018466,Hyundai,0.999574,1
EVT-HYU-017337,Hyundai,8,EVT-HYU-017324,Hyundai,0.99957,1
EVT-HYU-017337,Hyundai,9,EVT-HYU-017593,Hyundai,0.999529,1
EVT-HYU-017337,Hyundai,10,EVT-HYU-017480,Hyundai,0.999512,1
EVT-HYU-017337,Hyundai,11,EVT-HYU-018573,Hyundai,0.999501,1
EVT-HYU-017337,Hyundai,12,EVT-HYU-017586,Hyundai,0.999492,1
EVT-HYU-017337,Hyundai,13,EVT-HYU-017821,Hyundai,0.999468,1
EVT-HYU-017337,Hyundai,14,EVT-HYU-019078,Hyundai,0.999452,1
EVT-HYU-017337,Hyundai,15,EVT-HYU-018964,Hyundai,0.999452,1
EVT-HYU-017338,Hyundai,1,EVT-HYU-018968,Hyundai,0.999712,1
EVT-HYU-017338,Hyundai,2,EVT-HYU-018514,Hyundai,0.999711,1
EVT-HYU-017338,Hyundai,3,EVT-HYU-018402,Hyundai,0.99969,1
EVT-HYU-017338,Hyundai,4,EVT-HYU-018439,Hyundai,0.999689,1
EVT-HYU-017338,Hyundai,5,EVT-HYU-017263,Hyundai,0.999686,1
EVT-HYU-017338,Hyundai,6,EVT-HYU-017850,Hyundai,0.999677,1
EVT-HYU-017338,Hyundai,7,EVT-HYU-017383,Hyundai,0.999671,1
EVT-HYU-017338,Hyundai,8,EVT-HYU-017713,Hyundai,0.999664,1
EVT-HYU-017338,Hyundai,9,EVT-HYU-018484,Hyundai,0.99964,1
EVT-HYU-017338,Hyundai,10,EVT-HYU-017450,Hyundai,0.999639,1
EVT-HYU-017338,Hyundai,11,EVT-HYU-018564,Hyundai,0.999634,1
EVT-HYU-017338,Hyundai,12,EVT-HYU-017426,Hyundai,0.999629,1
EVT-HYU-017338,Hyundai,13,EVT-HYU-017988,Hyundai,0.999623,1
EVT-HYU-017338,Hyundai,14,EVT-HYU-017826,Hyundai,0.999622,1
EVT-HYU-017338,Hyundai,15,EVT-HYU-017764,Hyundai,0.999603,1
EVT-HYU-017339,Hyundai,1,EVT-HYU-018994,Hyundai,0.999924,1
EVT-HYU-017339,Hyundai,2,EVT-HYU-017332,Hyundai,0.999809,1
EVT-HYU-017339,Hyundai,3,EVT-HYU-017433,Hyundai,0.999748,1
EVT-HYU-017339,Hyundai,4,EVT-HYU-017956,Hyundai,0.999722,1
EVT-HYU-017339,Hyundai,5,EVT-HYU-018982,Hyundai,0.999689,1
EVT-HYU-017339,Hyundai,6,EVT-HYU-018565,Hyundai,0.999687,1
EVT-HYU-017339,Hyundai,7,EVT-HYU-017858,Hyundai,0.999677,1
EVT-HYU-017339,Hyundai,8,EVT-HYU-017571,Hyundai,0.999652,1
EVT-HYU-017339,Hyundai,9,EVT-HYU-017838,Hyundai,0.999644,1
EVT-HYU-017339,Hyundai,10,EVT-HYU-017464,Hyundai,0.999621,1
EVT-HYU-017339,Hyundai,11,EVT-HYU-017902,Hyundai,0.999618,1
EVT-HYU-017339,Hyundai,12,EVT-HYU-018397,Hyundai,0.999615,1
EVT-HYU-017339,Hyundai,13,EVT-HYU-017808,Hyundai,0.999613,1
EVT-HYU-017339,Hyundai,14,EVT-HYU-017382,Hyundai,0.999611,1
EVT-HYU-017339,Hyundai,15,EVT-HYU-017396,Hyundai,0.999608,1
EVT-HYU-017340,Hyundai,1,EVT-HYU-018448,Hyundai,0.999818,1
EVT-HYU-017340,Hyundai,2,EVT-HYU-017452,Hyundai,0.999774,1
EVT-HYU-017340,Hyundai,3,EVT-HYU-017640,Hyundai,0.999772,1
EVT-HYU-017340,Hyundai,4,EVT-HYU-017484,Hyundai,0.99976,1
EVT-HYU-017340,Hyundai,5,EVT-HYU-017390,Hyundai,0.999758,1
EVT-HYU-017340,Hyundai,6,EVT-HYU-018384,Hyundai,0.999742,1
EVT-HYU-017340,Hyundai,7,EVT-HYU-017882,Hyundai,0.999701,1
EVT-HYU-017340,Hyundai,8,EVT-HYU-017507,Hyundai,0.999676,1
EVT-HYU-017340,Hyundai,9,EVT-HYU-017783,Hyundai,0.999675,1
EVT-HYU-017340,Hyundai,10,EVT-HYU-018485,Hyundai,0.999666,1
EVT-HYU-017340,Hyundai,11,EVT-HYU-017659,Hyundai,0.999661,1
EVT-HYU-017340,Hyundai,12,EVT-HYU-018523,Hyundai,0.999645,1
EVT-HYU-017340,Hyundai,13,EVT-HYU-017739,Hyundai,0.999642,1
EVT-HYU-017340,Hyundai,14,EVT-HYU-017634,Hyundai,0.999639,1
EVT-HYU-017340,Hyundai,15,EVT-HYU-017780,Hyundai,0.999637,1
EVT-HYU-017341,Hyundai,1,EVT-HYU-017342,Hyundai,0.999794,1
EVT-HYU-017341,Hyundai,2,EVT-HYU-017966,Hyundai,0.999714,1
EVT-HYU-017341,Hyundai,3,EVT-HYU-017291,Hyundai,0.999702,1
EVT-HYU-017341,Hyundai,4,EVT-HYU-017829,Hyundai,0.999699,1
EVT-HYU-017341,Hyundai,5,EVT-HYU-017580,Hyundai,0.99969,1
EVT-HYU-017341,Hyundai,6,EVT-HYU-018556,Hyundai,0.999657,1
EVT-HYU-017341,Hyundai,7,EVT-HYU-017841,Hyundai,0.999642,1
EVT-HYU-017341,Hyundai,8,EVT-HYU-017822,Hyundai,0.999629,1
EVT-HYU-017341,Hyundai,9,EVT-HYU-019010,Hyundai,0.999621,1
EVT-HYU-017341,Hyundai,10,EVT-HYU-017579,Hyundai,0.999617,1
EVT-HYU-017341,Hyundai,11,EVT-HYU-018388,Hyundai,0.999562,1
EVT-HYU-017341,Hyundai,12,EVT-HYU-017616,Hyundai,0.999545,1
EVT-HYU-017341,Hyundai,13,EVT-HYU-017766,Hyundai,0.999541,1
EVT-HYU-017341,Hyundai,14,EVT-HYU-018405,Hyundai,0.999535,1
EVT-HYU-017341,Hyundai,15,EVT-HYU-017716,Hyundai,0.999535,1
EVT-HYU-017342,Hyundai,1,EVT-HYU-018556,Hyundai,0.999796,1
EVT-HYU-017342,Hyundai,2,EVT-HYU-017341,Hyundai,0.999794,1
EVT-HYU-017342,Hyundai,3,EVT-HYU-018443,Hyundai,0.999708,1
EVT-HYU-017342,Hyundai,4,EVT-HYU-017841,Hyundai,0.999707,1
EVT-HYU-017342,Hyundai,5,EVT-HYU-017579,Hyundai,0.999697,1
EVT-HYU-017342,Hyundai,6,EVT-HYU-017829,Hyundai,0.999688,1
EVT-HYU-017342,Hyundai,7,EVT-HYU-017504,Hyundai,0.999681,1
EVT-HYU-017342,Hyundai,8,EVT-HYU-017580,Hyundai,0.99968,1
EVT-HYU-017342,Hyundai,9,EVT-HYU-018388,Hyundai,0.999679,1
EVT-HYU-017342,Hyundai,10,EVT-HYU-019010,Hyundai,0.999626,1
EVT-HYU-017342,Hyundai,11,EVT-HYU-017610,Hyundai,0.999619,1
EVT-HYU-017342,Hyundai,12,EVT-HYU-017291,Hyundai,0.999618,1
EVT-HYU-017342,Hyundai,13,EVT-HYU-018530,Hyundai,0.999608,1
EVT-HYU-017342,Hyundai,14,EVT-HYU-017966,Hyundai,0.9996,1
EVT-HYU-017342,Hyundai,15,EVT-HYU-017973,Hyundai,0.999594,1
EVT-HYU-017343,Hyundai,1,EVT-HYU-017567,Hyundai,0.999771,1
EVT-HYU-017343,Hyundai,2,EVT-HYU-017528,Hyundai,0.999753,1
EVT-HYU-017343,Hyundai,3,EVT-HYU-017792,Hyundai,0.999726,1
EVT-HYU-017343,Hyundai,4,EVT-HYU-017635,Hyundai,0.999722,1
EVT-HYU-017343,Hyundai,5,EVT-HYU-017522,Hyundai,0.99971,1
EVT-HYU-017343,Hyundai,6,EVT-HYU-017346,Hyundai,0.999698,1
EVT-HYU-017343,Hyundai,7,EVT-HYU-017824,Hyundai,0.999698,1
EVT-HYU-017343,Hyundai,8,EVT-HYU-017543,Hyundai,0.999694,1
EVT-HYU-017343,Hyundai,9,EVT-HYU-018948,Hyundai,0.999686,1
EVT-HYU-017343,Hyundai,10,EVT-HYU-017460,Hyundai,0.999678,1
EVT-HYU-017343,Hyundai,11,EVT-HYU-017293,Hyundai,0.999677,1
EVT-HYU-017343,Hyundai,12,EVT-HYU-017660,Hyundai,0.999673,1
EVT-HYU-017343,Hyundai,13,EVT-HYU-017368,Hyundai,0.999671,1
EVT-HYU-017343,Hyundai,14,EVT-HYU-017510,Hyundai,0.999656,1
EVT-HYU-017343,Hyundai,15,EVT-HYU-017742,Hyundai,0.999656,1
EVT-HYU-017344,Hyundai,1,EVT-HYU-017506,Hyundai,0.999766,1
EVT-HYU-017344,Hyundai,2,EVT-HYU-017952,Hyundai,0.999601,1
EVT-HYU-017344,Hyundai,3,EVT-HYU-017620,Hyundai,0.999582,1
EVT-HYU-017344,Hyundai,4,EVT-HYU-019000,Hyundai,0.999539,1
EVT-HYU-017344,Hyundai,5,EVT-HYU-018429,Hyundai,0.999539,1
EVT-HYU-017344,Hyundai,6,EVT-HYU-018559,Hyundai,0.99952,1
EVT-HYU-017344,Hyundai,7,EVT-HYU-017281,Hyundai,0.999506,1
EVT-HYU-017344,Hyundai,8,EVT-HYU-017781,Hyundai,0.999493,1
EVT-HYU-017344,Hyundai,9,EVT-HYU-018566,Hyundai,0.999451,1
EVT-HYU-017344,Hyundai,10,EVT-HYU-017282,Hyundai,0.999432,1
EVT-HYU-017344,Hyundai,11,EVT-HYU-017456,Hyundai,0.999359,1
EVT-HYU-017344,Hyundai,12,EVT-HYU-017431,Hyundai,0.999356,1
EVT-HYU-017344,Hyundai,13,EVT-HYU-017294,Hyundai,0.99935,1
EVT-HYU-017344,Hyundai,14,EVT-HYU-017628,Hyundai,0.99933,1
EVT-HYU-017344,Hyundai,15,EVT-HYU-017370,Hyundai,0.999268,1
EVT-HYU-017345,Hyundai,1,EVT-HYU-018939,Hyundai,0.999788,1
EVT-HYU-017345,Hyundai,2,EVT-HYU-018383,Hyundai,0.999781,1
EVT-HYU-017345,Hyundai,3,EVT-HYU-017270,Hyundai,0.999777,1
EVT-HYU-017345,Hyundai,4,EVT-HYU-018009,Hyundai,0.99972,1
EVT-HYU-017345,Hyundai,5,EVT-HYU-018005,Hyundai,0.9997,1
EVT-HYU-017345,Hyundai,6,EVT-HYU-018457,Hyundai,0.999695,1
EVT-HYU-017345,Hyundai,7,EVT-HYU-017377,Hyundai,0.999675,1
EVT-HYU-017345,Hyundai,8,EVT-HYU-017490,Hyundai,0.999662,1
EVT-HYU-017345,Hyundai,9,EVT-HYU-018460,Hyundai,0.999591,1
EVT-HYU-017345,Hyundai,10,EVT-HYU-017547,Hyundai,0.999589,1
EVT-HYU-017345,Hyundai,11,EVT-HYU-017677,Hyundai,0.99957,1
EVT-HYU-017345,Hyundai,12,EVT-HYU-017766,Hyundai,0.999553,1
EVT-HYU-017345,Hyundai,13,EVT-HYU-017480,Hyundai,0.999544,1
EVT-HYU-017345,Hyundai,14,EVT-HYU-018404,Hyundai,0.999543,1
EVT-HYU-017345,Hyundai,15,EVT-HYU-017453,Hyundai,0.99952,1
EVT-HYU-017346,Hyundai,1,EVT-HYU-017528,Hyundai,0.999784,1
EVT-HYU-017346,Hyundai,2,EVT-HYU-017635,Hyundai,0.999767,1
EVT-HYU-017346,Hyundai,3,EVT-HYU-017660,Hyundai,0.999703,1
EVT-HYU-017346,Hyundai,4,EVT-HYU-017597,Hyundai,0.999702,1
EVT-HYU-017346,Hyundai,5,EVT-HYU-017343,Hyundai,0.999698,1
EVT-HYU-017346,Hyundai,6,EVT-HYU-017522,Hyundai,0.999674,1
EVT-HYU-017346,Hyundai,7,EVT-HYU-017547,Hyundai,0.999657,1
EVT-HYU-017346,Hyundai,8,EVT-HYU-017460,Hyundai,0.999656,1
EVT-HYU-017346,Hyundai,9,EVT-HYU-017510,Hyundai,0.999655,1
EVT-HYU-017346,Hyundai,10,EVT-HYU-018948,Hyundai,0.999655,1
EVT-HYU-017346,Hyundai,11,EVT-HYU-017485,Hyundai,0.999645,1
EVT-HYU-017346,Hyundai,12,EVT-HYU-017543,Hyundai,0.999624,1
EVT-HYU-017346,Hyundai,13,EVT-HYU-017739,Hyundai,0.999614,1
EVT-HYU-017346,Hyundai,14,EVT-HYU-018009,Hyundai,0.999592,1
EVT-HYU-017346,Hyundai,15,EVT-HYU-017621,Hyundai,0.99958,1
EVT-HYU-017347,Hyundai,1,EVT-HYU-017290,Hyundai,0.999866,1
EVT-HYU-017347,Hyundai,2,EVT-HYU-017461,Hyundai,0.999826,1
EVT-HYU-017347,Hyundai,3,EVT-HYU-018398,Hyundai,0.999818,1
EVT-HYU-017347,Hyundai,4,EVT-HYU-017711,Hyundai,0.999777,1
EVT-HYU-017347,Hyundai,5,EVT-HYU-018448,Hyundai,0.999777,1
EVT-HYU-017347,Hyundai,6,EVT-HYU-019052,Hyundai,0.999756,1
EVT-HYU-017347,Hyundai,7,EVT-HYU-018487,Hyundai,0.999746,1
EVT-HYU-017347,Hyundai,8,EVT-HYU-017903,Hyundai,0.999731,1
EVT-HYU-017347,Hyundai,9,EVT-HYU-017846,Hyundai,0.999703,1
EVT-HYU-017347,Hyundai,10,EVT-HYU-019077,Hyundai,0.999687,1
EVT-HYU-017347,Hyundai,11,EVT-HYU-017265,Hyundai,0.99968,1
EVT-HYU-017347,Hyundai,12,EVT-HYU-017659,Hyundai,0.99968,1
EVT-HYU-017347,Hyundai,13,EVT-HYU-017722,Hyundai,0.999676,1
EVT-HYU-017347,Hyundai,14,EVT-HYU-017272,Hyundai,0.999631,1
EVT-HYU-017347,Hyundai,15,EVT-HYU-017584,Hyundai,0.99963,1
EVT-HYU-017348,Hyundai,1,EVT-HYU-017723,Hyundai,0.999859,1
EVT-HYU-017348,Hyundai,2,EVT-HYU-017598,Hyundai,0.999845,1
EVT-HYU-017348,Hyundai,3,EVT-HYU-017923,Hyundai,0.999844,1
EVT-HYU-017348,Hyundai,4,EVT-HYU-017373,Hyundai,0.999835,1
EVT-HYU-017348,Hyundai,5,EVT-HYU-017611,Hyundai,0.999805,1
EVT-HYU-017348,Hyundai,6,EVT-HYU-018512,Hyundai,0.999791,1
EVT-HYU-017348,Hyundai,7,EVT-HYU-017330,Hyundai,0.999756,1
EVT-HYU-017348,Hyundai,8,EVT-HYU-019078,Hyundai,0.999739,1
EVT-HYU-017348,Hyundai,9,EVT-HYU-018978,Hyundai,0.999738,1
EVT-HYU-017348,Hyundai,10,EVT-HYU-017523,Hyundai,0.999678,1
EVT-HYU-017348,Hyundai,11,EVT-HYU-017286,Hyundai,0.999676,1
EVT-HYU-017348,Hyundai,12,EVT-HYU-018474,Hyundai,0.999672,1
EVT-HYU-017348,Hyundai,13,EVT-HYU-019104,Hyundai,0.999661,1
EVT-HYU-017348,Hyundai,14,EVT-HYU-017248,Hyundai,0.999651,1
EVT-HYU-017348,Hyundai,15,EVT-HYU-018462,Hyundai,0.999619,1
EVT-HYU-017349,Hyundai,1,EVT-HYU-017324,Hyundai,0.99988,1
EVT-HYU-017349,Hyundai,2,EVT-HYU-017299,Hyundai,0.999858,1
EVT-HYU-017349,Hyundai,3,EVT-HYU-017311,Hyundai,0.999825,1
EVT-HYU-017349,Hyundai,4,EVT-HYU-019078,Hyundai,0.999776,1
EVT-HYU-017349,Hyundai,5,EVT-HYU-018524,Hyundai,0.999753,1
EVT-HYU-017349,Hyundai,6,EVT-HYU-019117,Hyundai,0.999732,1
EVT-HYU-017349,Hyundai,7,EVT-HYU-019104,Hyundai,0.99971,1
EVT-HYU-017349,Hyundai,8,EVT-HYU-017337,Hyundai,0.999673,1
EVT-HYU-017349,Hyundai,9,EVT-HYU-018560,Hyundai,0.99967,1
EVT-HYU-017349,Hyundai,10,EVT-HYU-017399,Hyundai,0.999669,1
EVT-HYU-017349,Hyundai,11,EVT-HYU-017584,Hyundai,0.999645,1
EVT-HYU-017349,Hyundai,12,EVT-HYU-019065,Hyundai,0.999638,1
EVT-HYU-017349,Hyundai,13,EVT-HYU-017911,Hyundai,0.99962,1
EVT-HYU-017349,Hyundai,14,EVT-HYU-017310,Hyundai,0.99961,1
EVT-HYU-017349,Hyundai,15,EVT-HYU-018964,Hyundai,0.999608,1
