run_id,test_condition,seed,similarity_threshold,max_cross_vehicle_neighbors,max_same_vehicle_neighbors,unique_edges,campaign_precision,campaign_recall,campaign_f1,membership_precision,fragmentation,incorrect_merging,false_campaign_rate,graph_build_time,gnn_inference_time,end_to_end_latency,peak_memory
edge_Weak_Coordinated_Campaign_seed23_tau0.80_k5,Weak Coordinated Campaign,23,0.8,5,2,720.0,1.0,1.0,1.0,1.0,0,0,0.0,0.110630416078493,0.08022195799276233,0.2708566670771688,1.3037757873535156
edge_Weak_Coordinated_Campaign_seed23_tau0.80_k10,Weak Coordinated Campaign,23,0.8,10,2,1037.0,1.0,1.0,1.0,1.0,0,0,0.0,0.14035166695248336,0.08943433396052569,0.32215391704812646,1.4019956588745117
edge_Weak_Coordinated_Campaign_seed23_tau0.80_k20,Weak Coordinated Campaign,23,0.8,20,2,1436.0,1.0,1.0,1.0,0.0,0,0,0.0,0.18767412507440895,0.09206820896361023,0.5080440840683877,1.5192785263061523
edge_Weak_Coordinated_Campaign_seed23_tau0.85_k3,Weak Coordinated Campaign,23,0.85,3,2,504.0,1.0,1.0,1.0,1.0,0,0,0.0,0.12356608302798122,0.08584624994546175,0.2853019160684198,1.2589893341064453
edge_Weak_Coordinated_Campaign_seed23_tau0.85_k5,Weak Coordinated Campaign,23,0.85,5,2,643.0,1.0,1.0,1.0,1.0,0,0,0.0,0.12275862507522106,0.08447275008074939,0.28429858398158103,1.2839393615722656
edge_Weak_Coordinated_Campaign_seed23_tau0.85_k10,Weak Coordinated Campaign,23,0.85,10,2,886.0,1.0,1.0,1.0,1.0,0,0,0.0,0.14227633306290954,0.08417795796412975,0.3095897500170395,1.3620414733886719
edge_Weak_Coordinated_Campaign_seed23_tau0.85_k20,Weak Coordinated Campaign,23,0.85,20,2,1169.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1805242500267923,0.09023462503682822,0.36792179208714515,1.4442415237426758
edge_Weak_Coordinated_Campaign_seed23_tau0.90_k3,Weak Coordinated Campaign,23,0.9,3,2,437.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.09927975002210587,0.07262395799625665,0.23742045799735934,1.239851951599121
edge_Weak_Coordinated_Campaign_seed23_tau0.90_k5,Weak Coordinated Campaign,23,0.9,5,2,527.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11151662503834814,0.07764987496193498,0.25460750004276633,1.2550420761108398
edge_Weak_Coordinated_Campaign_seed23_tau0.90_k10,Weak Coordinated Campaign,23,0.9,10,2,680.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1335375829366967,0.07904270896688104,0.28719604096841067,1.3085689544677734
edge_Weak_Coordinated_Campaign_seed23_tau0.90_k20,Weak Coordinated Campaign,23,0.9,20,2,906.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18030983302742243,0.08006891701370478,0.3452060000272468,1.3744802474975586
edge_Weak_Coordinated_Campaign_seed23_tau0.95_k3,Weak Coordinated Campaign,23,0.95,3,2,292.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10403433302417397,0.07399125001393259,0.2443921669619158,1.2007722854614258
edge_Weak_Coordinated_Campaign_seed23_tau0.95_k5,Weak Coordinated Campaign,23,0.95,5,2,346.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11601779097691178,0.0755953339394182,0.25488970906008035,1.2070226669311523
edge_Weak_Coordinated_Campaign_seed23_tau0.95_k10,Weak Coordinated Campaign,23,0.95,10,2,475.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1303462500218302,0.07352808304131031,0.26969724998343736,1.2566089630126953
edge_Weak_Coordinated_Campaign_seed23_tau0.95_k20,Weak Coordinated Campaign,23,0.95,20,2,600.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2922217920422554,0.08423933293670416,0.4496501659741625,1.2872886657714844
edge_Weak_Coordinated_Campaign_seed37_tau0.75_k3,Weak Coordinated Campaign,37,0.75,3,2,591.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10157562501262873,0.0789898750372231,0.25641649996396154,1.2798528671264648
edge_Weak_Coordinated_Campaign_seed37_tau0.75_k5,Weak Coordinated Campaign,37,0.75,5,2,775.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11469554202631116,0.08135508303530514,0.2788959159515798,1.318817138671875
edge_Weak_Coordinated_Campaign_seed37_tau0.75_k10,Weak Coordinated Campaign,37,0.75,10,2,1159.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1366126249777153,0.08888787508476526,0.32614204101264477,1.4347476959228516
edge_Weak_Coordinated_Campaign_seed37_tau0.75_k20,Weak Coordinated Campaign,37,0.75,20,2,1697.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1892121669370681,0.099206457962282,0.4117954169632867,1.679184913635254
edge_Weak_Coordinated_Campaign_seed37_tau0.80_k3,Weak Coordinated Campaign,37,0.8,3,2,555.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11197016597725451,0.08234162500593811,0.2761257499223575,1.2701034545898438
edge_Weak_Coordinated_Campaign_seed37_tau0.80_k5,Weak Coordinated Campaign,37,0.8,5,2,720.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11234354192856699,0.08176658407319337,0.27870708296541125,1.3041324615478516
edge_Weak_Coordinated_Campaign_seed37_tau0.80_k10,Weak Coordinated Campaign,37,0.8,10,2,1037.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13710329099558294,0.09103620890527964,0.32274204096756876,1.4019479751586914
edge_Weak_Coordinated_Campaign_seed37_tau0.80_k20,Weak Coordinated Campaign,37,0.8,20,2,1436.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1829418750712648,0.08998520800378174,0.3772048329701647,1.518315315246582
edge_Weak_Coordinated_Campaign_seed37_tau0.85_k3,Weak Coordinated Campaign,37,0.85,3,2,504.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10262650006916374,0.0721249170601368,0.2442302079871297,1.2568750381469727
edge_Weak_Coordinated_Campaign_seed37_tau0.85_k5,Weak Coordinated Campaign,37,0.85,5,2,643.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.11178037500940263,0.07987300003878772,0.2713440830120817,1.282827377319336
edge_Weak_Coordinated_Campaign_seed37_tau0.85_k10,Weak Coordinated Campaign,37,0.85,10,2,886.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1369573330739513,0.0816671249922365,0.3068461670773104,1.3657255172729492
edge_Weak_Coordinated_Campaign_seed37_tau0.85_k20,Weak Coordinated Campaign,37,0.85,20,2,1169.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1791692499537021,0.09066183294635266,0.37044116598553956,1.444453239440918
edge_Weak_Coordinated_Campaign_seed37_tau0.90_k3,Weak Coordinated Campaign,37,0.9,3,2,437.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10429904202464968,0.07463779207319021,0.24824179103598,1.2400407791137695
edge_Weak_Coordinated_Campaign_seed37_tau0.90_k5,Weak Coordinated Campaign,37,0.9,5,2,527.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.11674379208125174,0.08509833307471126,0.2749631250044331,1.2528963088989258
edge_Weak_Coordinated_Campaign_seed37_tau0.90_k10,Weak Coordinated Campaign,37,0.9,10,2,680.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1330234999768436,0.07784458308015019,0.28841245907824486,1.3087215423583984
edge_Weak_Coordinated_Campaign_seed37_tau0.90_k20,Weak Coordinated Campaign,37,0.9,20,2,906.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1836305420147255,0.08243000006768852,0.35084787500090897,1.373861312866211
edge_Weak_Coordinated_Campaign_seed37_tau0.95_k3,Weak Coordinated Campaign,37,0.95,3,2,292.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09718529100064188,0.07088374998420477,0.23482641601003706,1.2002811431884766
edge_Weak_Coordinated_Campaign_seed37_tau0.95_k5,Weak Coordinated Campaign,37,0.95,5,2,346.0,1.0,1.0,1.0,1.0,0,0,0.0,0.20789449999574572,0.07266345899552107,0.36035808303859085,1.2108230590820312
edge_Weak_Coordinated_Campaign_seed37_tau0.95_k10,Weak Coordinated Campaign,37,0.95,10,2,475.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1309849580284208,0.07321591698564589,0.27398575004190207,1.2530889511108398
edge_Weak_Coordinated_Campaign_seed37_tau0.95_k20,Weak Coordinated Campaign,37,0.95,20,2,600.0,1.0,1.0,1.0,1.0,0,0,0.0,0.17728487495332956,0.07908637495711446,0.3284769579768181,1.2887487411499023
edge_Weak_Coordinated_Campaign_seed41_tau0.75_k3,Weak Coordinated Campaign,41,0.75,3,2,591.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10024845798034221,0.07879129098728299,0.25641416700091213,1.2796049118041992
edge_Weak_Coordinated_Campaign_seed41_tau0.75_k5,Weak Coordinated Campaign,41,0.75,5,2,775.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11997333297040313,0.08236662507988513,0.2909322079503909,1.3217658996582031
edge_Weak_Coordinated_Campaign_seed41_tau0.75_k10,Weak Coordinated Campaign,41,0.75,10,2,1159.0,0.0,0.0,0.0,0.0,0,0,0.0,0.14879287499934435,0.0917773749679327,0.33520483295433223,1.4351072311401367
edge_Weak_Coordinated_Campaign_seed41_tau0.75_k20,Weak Coordinated Campaign,41,0.75,20,2,1697.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18927512504160404,0.08838183304760605,0.3899467090377584,1.6827306747436523
edge_Weak_Coordinated_Campaign_seed41_tau0.80_k3,Weak Coordinated Campaign,41,0.8,3,2,555.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.10372137499507517,0.07806341594550759,0.2619059170829132,1.2699089050292969
edge_Weak_Coordinated_Campaign_seed41_tau0.80_k5,Weak Coordinated Campaign,41,0.8,5,2,720.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11444041691720486,0.07951387506909668,0.2798243339639157,1.3081550598144531
edge_Weak_Coordinated_Campaign_seed41_tau0.80_k10,Weak Coordinated Campaign,41,0.8,10,2,1037.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1363506659399718,0.08899624994955957,0.3230592089239508,1.4023046493530273
edge_Weak_Coordinated_Campaign_seed41_tau0.80_k20,Weak Coordinated Campaign,41,0.8,20,2,1436.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1844420830020681,0.09116637508850545,0.38300487503875047,1.518442153930664
edge_Weak_Coordinated_Campaign_seed41_tau0.85_k3,Weak Coordinated Campaign,41,0.85,3,2,504.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10155983304139227,0.0751509580295533,0.2501316670095548,1.2563409805297852
edge_Weak_Coordinated_Campaign_seed41_tau0.85_k5,Weak Coordinated Campaign,41,0.85,5,2,643.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10920425003860146,0.07911579101346433,0.2710706669604406,1.2836694717407227
edge_Weak_Coordinated_Campaign_seed41_tau0.85_k10,Weak Coordinated Campaign,41,0.85,10,2,886.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1399396249325946,0.08244554093107581,0.31587883294560015,1.3632850646972656
edge_Weak_Coordinated_Campaign_seed41_tau0.85_k20,Weak Coordinated Campaign,41,0.85,20,2,1169.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1930399580160156,0.09027979103848338,0.38177291594911367,1.4436368942260742
edge_Weak_Coordinated_Campaign_seed41_tau0.90_k3,Weak Coordinated Campaign,41,0.9,3,2,437.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.09762800007592887,0.07298649998847395,0.24321900005452335,1.2397890090942383
edge_Weak_Coordinated_Campaign_seed41_tau0.90_k5,Weak Coordinated Campaign,41,0.9,5,2,527.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11267475003842264,0.07956033293157816,0.2662247089901939,1.2528467178344727
edge_Weak_Coordinated_Campaign_seed41_tau0.90_k10,Weak Coordinated Campaign,41,0.9,10,2,680.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13662062492221594,0.0800255419453606,0.2996252500452101,1.309225082397461
edge_Weak_Coordinated_Campaign_seed41_tau0.90_k20,Weak Coordinated Campaign,41,0.9,20,2,906.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18344074999913573,0.0824557919986546,0.35298212501220405,1.3751087188720703
edge_Weak_Coordinated_Campaign_seed41_tau0.95_k3,Weak Coordinated Campaign,41,0.95,3,2,292.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.09950999997090548,0.07128312508575618,0.23373145808000118,1.201634407043457
edge_Weak_Coordinated_Campaign_seed41_tau0.95_k5,Weak Coordinated Campaign,41,0.95,5,2,346.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10954050009604543,0.07299675000831485,0.24691545905079693,1.2086524963378906
edge_Weak_Coordinated_Campaign_seed41_tau0.95_k10,Weak Coordinated Campaign,41,0.95,10,2,475.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13466941704973578,0.07400204101577401,0.27574954205192626,1.2537593841552734
edge_Weak_Coordinated_Campaign_seed41_tau0.95_k20,Weak Coordinated Campaign,41,0.95,20,2,600.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1776493339566514,0.08920816704630852,0.3430969169130549,1.2879266738891602
edge_Weak_Coordinated_Campaign_seed53_tau0.75_k3,Weak Coordinated Campaign,53,0.75,3,2,591.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1058297089766711,0.08760591596364975,0.264328750083223,1.2806367874145508
edge_Weak_Coordinated_Campaign_seed53_tau0.75_k5,Weak Coordinated Campaign,53,0.75,5,2,775.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11435145896393806,0.21049179101828486,0.40670379193034023,1.319620132446289
edge_Weak_Coordinated_Campaign_seed53_tau0.75_k10,Weak Coordinated Campaign,53,0.75,10,2,1159.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1394047080539167,0.08908991701900959,0.32662720791995525,1.4353532791137695
edge_Weak_Coordinated_Campaign_seed53_tau0.75_k20,Weak Coordinated Campaign,53,0.75,20,2,1697.0,1.0,1.0,1.0,1.0,0,0,0.0,0.19025570899248123,0.08977512503042817,0.39565166702959687,1.6815357208251953
edge_Weak_Coordinated_Campaign_seed53_tau0.80_k3,Weak Coordinated Campaign,53,0.8,3,2,555.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10125949990469962,0.07838095806073397,0.24989891704171896,1.2704343795776367
edge_Weak_Coordinated_Campaign_seed53_tau0.80_k5,Weak Coordinated Campaign,53,0.8,5,2,720.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11356604192405939,0.08163029095157981,0.2766098330030218,1.3038787841796875
edge_Weak_Coordinated_Campaign_seed53_tau0.80_k10,Weak Coordinated Campaign,53,0.8,10,2,1037.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1343330000527203,0.08845525002107024,0.31444808398373425,1.4042577743530273
edge_Weak_Coordinated_Campaign_seed53_tau0.80_k20,Weak Coordinated Campaign,53,0.8,20,2,1436.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18436404201202095,0.091099499957636,0.3819320830516517,1.518209457397461
edge_Weak_Coordinated_Campaign_seed53_tau0.85_k3,Weak Coordinated Campaign,53,0.85,3,2,504.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10494908294640481,0.07516166602727026,0.2537308339960873,1.2568883895874023
edge_Weak_Coordinated_Campaign_seed53_tau0.85_k5,Weak Coordinated Campaign,53,0.85,5,2,643.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.12222154100891203,0.08062329096719623,0.2800162499770522,1.2842082977294922
edge_Weak_Coordinated_Campaign_seed53_tau0.85_k10,Weak Coordinated Campaign,53,0.85,10,2,886.0,1.0,1.0,1.0,1.0,0,0,0.0,0.13827945792581886,0.07955966703593731,0.3092514160089195,1.3624582290649414
edge_Weak_Coordinated_Campaign_seed53_tau0.85_k20,Weak Coordinated Campaign,53,0.85,20,2,1169.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1821801250334829,0.08809641702100635,0.3671630829339847,1.4447174072265625
edge_Weak_Coordinated_Campaign_seed53_tau0.90_k3,Weak Coordinated Campaign,53,0.9,3,2,437.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10010108293499798,0.07204612507484853,0.24439300002995878,1.2419090270996094
edge_Weak_Coordinated_Campaign_seed53_tau0.90_k5,Weak Coordinated Campaign,53,0.9,5,2,527.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.10933712508995086,0.0785804579500109,0.2629469579551369,1.253260612487793
edge_Weak_Coordinated_Campaign_seed53_tau0.90_k10,Weak Coordinated Campaign,53,0.9,10,2,680.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1344412500038743,0.07889808306936175,0.2938078329898417,1.3082752227783203
edge_Weak_Coordinated_Campaign_seed53_tau0.90_k20,Weak Coordinated Campaign,53,0.9,20,2,906.0,1.0,1.0,1.0,1.0,0,0,0.0,0.17977987497579306,0.078945167013444,0.3465672079473734,1.3748435974121094
edge_Weak_Coordinated_Campaign_seed53_tau0.95_k3,Weak Coordinated Campaign,53,0.95,3,2,292.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09797862509731203,0.07161995896603912,0.23385512502864003,1.1998062133789062
edge_Weak_Coordinated_Campaign_seed53_tau0.95_k5,Weak Coordinated Campaign,53,0.95,5,2,346.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11264616693370044,0.0742040000623092,0.25516137504018843,1.2074270248413086
edge_Weak_Coordinated_Campaign_seed53_tau0.95_k10,Weak Coordinated Campaign,53,0.95,10,2,475.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1369882500730455,0.07350083300843835,0.2845303330104798,1.2531566619873047
edge_Weak_Coordinated_Campaign_seed53_tau0.95_k20,Weak Coordinated Campaign,53,0.95,20,2,600.0,1.0,1.0,1.0,1.0,0,0,0.0,0.17531758302357048,0.07871849997900426,0.32956370897591114,1.2895793914794922
edge_Weak_Coordinated_Campaign_seed67_tau0.75_k3,Weak Coordinated Campaign,67,0.75,3,2,591.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10158570797648281,0.07869137497618794,0.2559774999972433,1.2784538269042969
edge_Weak_Coordinated_Campaign_seed67_tau0.75_k5,Weak Coordinated Campaign,67,0.75,5,2,775.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11149183299858123,0.08000974997412413,0.2743389169918373,1.32135009765625
edge_Weak_Coordinated_Campaign_seed67_tau0.75_k10,Weak Coordinated Campaign,67,0.75,10,2,1159.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13988558296114206,0.08976829191669822,0.32531674997881055,1.434865951538086
edge_Weak_Coordinated_Campaign_seed67_tau0.75_k20,Weak Coordinated Campaign,67,0.75,20,2,1697.0,1.0,1.0,1.0,1.0,0,0,0.0,0.19014620897360146,0.09042999998200685,0.3911326660308987,1.6813077926635742
edge_Weak_Coordinated_Campaign_seed67_tau0.80_k3,Weak Coordinated Campaign,67,0.8,3,2,555.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10227333300281316,0.08001699997112155,0.2577127079712227,1.2718868255615234
edge_Weak_Coordinated_Campaign_seed67_tau0.80_k5,Weak Coordinated Campaign,67,0.8,5,2,720.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11408191709779203,0.080893374979496,0.2750706250080839,1.3033638000488281
edge_Weak_Coordinated_Campaign_seed67_tau0.80_k10,Weak Coordinated Campaign,67,0.8,10,2,1037.0,0.0,0.0,0.0,0.0,0,0,0.0,0.14540216699242592,0.0947501250775531,0.3381142079597339,1.4020824432373047
edge_Weak_Coordinated_Campaign_seed67_tau0.80_k20,Weak Coordinated Campaign,67,0.8,20,2,1436.0,1.0,1.0,1.0,1.0,0,0,0.0,0.19560179207473993,0.09372216707561165,0.39754579099826515,1.5191001892089844
edge_Weak_Coordinated_Campaign_seed67_tau0.85_k3,Weak Coordinated Campaign,67,0.85,3,2,504.0,1.0,1.0,1.0,1.0,0,0,0.0,0.16744291607756168,0.1128454590216279,0.3567120000952855,1.256795883178711
edge_Weak_Coordinated_Campaign_seed67_tau0.85_k5,Weak Coordinated Campaign,67,0.85,5,2,643.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11217045807279646,0.08041529194451869,0.26938629196956754,1.2862358093261719
edge_Weak_Coordinated_Campaign_seed67_tau0.85_k10,Weak Coordinated Campaign,67,0.85,10,2,886.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13806595804635435,0.08033445803448558,0.4011641249526292,1.3626136779785156
edge_Weak_Coordinated_Campaign_seed67_tau0.85_k20,Weak Coordinated Campaign,67,0.85,20,2,1169.0,1.0,1.0,1.0,1.0,0,0,0.0,0.18281762499827892,0.09473758295644075,0.3746790000004694,1.4447383880615234
edge_Weak_Coordinated_Campaign_seed67_tau0.90_k3,Weak Coordinated Campaign,67,0.9,3,2,437.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10333724995143712,0.0794925830559805,0.2565912089776248,1.239715576171875
edge_Weak_Coordinated_Campaign_seed67_tau0.90_k5,Weak Coordinated Campaign,67,0.9,5,2,527.0,1.0,1.0,1.0,1.0,0,0,0.0,0.110882707987912,0.1801680000498891,0.3771139170276001,1.2528314590454102
edge_Weak_Coordinated_Campaign_seed67_tau0.90_k10,Weak Coordinated Campaign,67,0.9,10,2,680.0,1.0,1.0,1.0,1.0,0,0,0.0,0.13456370902713388,0.08278999989852309,0.29848379106260836,1.3093023300170898
edge_Weak_Coordinated_Campaign_seed67_tau0.90_k20,Weak Coordinated Campaign,67,0.9,20,2,906.0,0.0,0.0,0.0,0.0,0,0,0.0,0.19172145798802376,0.08224608306773007,0.3618225419195369,1.3769617080688477
edge_Weak_Coordinated_Campaign_seed67_tau0.95_k3,Weak Coordinated Campaign,67,0.95,3,2,292.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10093745903577656,0.07482187496498227,0.23576979094650596,1.1994762420654297
edge_Weak_Coordinated_Campaign_seed67_tau0.95_k5,Weak Coordinated Campaign,67,0.95,5,2,346.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10753141599707305,0.0698192500276491,0.24000104097649455,1.2081575393676758
edge_Weak_Coordinated_Campaign_seed67_tau0.95_k10,Weak Coordinated Campaign,67,0.95,10,2,475.0,0.0,0.0,0.0,0.0,0,0,0.0,0.12851720803882927,0.07308758306317031,0.26952229207381606,1.2543725967407227
edge_Weak_Coordinated_Campaign_seed67_tau0.95_k20,Weak Coordinated Campaign,67,0.95,20,2,600.0,0.0,0.0,0.0,0.0,0,0,0.0,0.17234866600483656,0.07823366695083678,0.3276392079424113,1.2877635955810547
edge_Weak_Coordinated_Campaign_seed71_tau0.75_k3,Weak Coordinated Campaign,71,0.75,3,2,591.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10184033308178186,0.08939337497577071,0.26068249996751547,1.278524398803711
edge_Weak_Coordinated_Campaign_seed71_tau0.75_k5,Weak Coordinated Campaign,71,0.75,5,2,775.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1137626669369638,0.08420858299359679,0.284036458004266,1.324336051940918
edge_Weak_Coordinated_Campaign_seed71_tau0.75_k10,Weak Coordinated Campaign,71,0.75,10,2,1159.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1413520419737324,0.08908158401027322,0.3273097079945728,1.4353599548339844
edge_Weak_Coordinated_Campaign_seed71_tau0.75_k20,Weak Coordinated Campaign,71,0.75,20,2,1697.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1907397919567302,0.09288937505334616,0.39646499999798834,1.6793537139892578
edge_Weak_Coordinated_Campaign_seed71_tau0.80_k3,Weak Coordinated Campaign,71,0.8,3,2,555.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10910941706970334,0.07912266708444804,0.2646526660537347,1.2699050903320312
edge_Weak_Coordinated_Campaign_seed71_tau0.80_k5,Weak Coordinated Campaign,71,0.8,5,2,720.0,0.0,0.0,0.0,0.0,0,0,0.0,0.12112879194319248,0.0780995829263702,0.35849424998741597,1.3039989471435547
edge_Weak_Coordinated_Campaign_seed71_tau0.80_k10,Weak Coordinated Campaign,71,0.8,10,2,1037.0,1.0,1.0,1.0,1.0,0,0,0.0,0.16890966694336385,0.09721058292780071,0.3649820419959724,1.402557373046875
edge_Weak_Coordinated_Campaign_seed71_tau0.80_k20,Weak Coordinated Campaign,71,0.8,20,2,1436.0,1.0,1.0,1.0,1.0,0,0,0.0,0.19674408296123147,0.09835879202000797,0.4019101250451058,1.5184364318847656
edge_Weak_Coordinated_Campaign_seed71_tau0.85_k3,Weak Coordinated Campaign,71,0.85,3,2,504.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10399245901498944,0.07317420793697238,0.24751395906787366,1.259861946105957
edge_Weak_Coordinated_Campaign_seed71_tau0.85_k5,Weak Coordinated Campaign,71,0.85,5,2,643.0,0.0,0.0,0.0,0.0,0,0,0.0,0.10948258289135993,0.07738500006962568,0.2599167920416221,1.2833538055419922
edge_Weak_Coordinated_Campaign_seed71_tau0.85_k10,Weak Coordinated Campaign,71,0.85,10,2,886.0,1.0,1.0,1.0,1.0,0,0,0.0,0.13221233303193003,0.08081575005780905,0.29752737504895777,1.3624420166015625
edge_Weak_Coordinated_Campaign_seed71_tau0.85_k20,Weak Coordinated Campaign,71,0.85,20,2,1169.0,1.0,1.0,1.0,1.0,0,0,0.0,0.18095404200721532,0.09306441596709192,0.37521854194346815,1.4443931579589844
edge_Weak_Coordinated_Campaign_seed71_tau0.90_k3,Weak Coordinated Campaign,71,0.9,3,2,437.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10516508296132088,0.07809325004927814,0.2483623749576509,1.239309310913086
edge_Weak_Coordinated_Campaign_seed71_tau0.90_k5,Weak Coordinated Campaign,71,0.9,5,2,527.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.113034209003672,0.07809999992605299,0.26013183302711695,1.2524700164794922
edge_Weak_Coordinated_Campaign_seed71_tau0.90_k10,Weak Coordinated Campaign,71,0.9,10,2,680.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.13557183393277228,0.07706816599238664,0.2884808339877054,1.3093233108520508
edge_Weak_Coordinated_Campaign_seed71_tau0.90_k20,Weak Coordinated Campaign,71,0.9,20,2,906.0,0.0,0.0,0.0,0.0,0,0,0.0,0.17986833304166794,0.08089637500233948,0.3492076250258833,1.3732728958129883
edge_Weak_Coordinated_Campaign_seed71_tau0.95_k3,Weak Coordinated Campaign,71,0.95,3,2,292.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11261270800605416,0.1638342080404982,0.3419350410113111,1.2036094665527344
edge_Weak_Coordinated_Campaign_seed71_tau0.95_k5,Weak Coordinated Campaign,71,0.95,5,2,346.0,1.0,1.0,1.0,1.0,0,0,0.0,0.11254395789001137,0.07327329099643975,0.24663908395450562,1.207803726196289
edge_Weak_Coordinated_Campaign_seed71_tau0.95_k10,Weak Coordinated Campaign,71,0.95,10,2,475.0,0.5,1.0,0.6666666666666666,1.0,1,0,1.0,0.13329233299009502,0.07266766694374382,0.27254204091150314,1.2532052993774414
edge_Weak_Coordinated_Campaign_seed71_tau0.95_k20,Weak Coordinated Campaign,71,0.95,20,2,600.0,0.0,0.0,0.0,0.0,0,0,0.0,0.17394420795608312,0.07911287504248321,0.33078187494538724,1.2885303497314453
edge_Weak_Coordinated_Campaign_seed83_tau0.75_k3,Weak Coordinated Campaign,83,0.75,3,2,591.0,1.0,1.0,1.0,1.0,0,0,0.0,0.10857087501790375,0.08692349994089454,0.26604370796121657,1.280228614807129
edge_Weak_Coordinated_Campaign_seed83_tau0.75_k5,Weak Coordinated Campaign,83,0.75,5,2,775.0,0.0,0.0,0.0,0.0,0,0,0.0,0.25966216693632305,0.08237520791590214,0.42345308291260153,1.338557243347168
