set_id,scenario,scenario_type,local_or_incident_detected,fleet_campaign_detected,false_campaign,incorrect_merge_rate,campaign_precision,campaign_recall,campaign_f1,membership_precision,membership_recall,membership_f1,fragmentation_rate,benign_contamination_rate,best_cluster,n_clusters,num_nodes,num_edges,cross_vehicle_edges,cross_vehicle_edge_pct,cross_manufacturer_edges,average_degree,isolated_node_rate,similarity_threshold,cross_vehicle_threshold,knn_cap,cross_vehicle_cap,temporal_edges,mean_similarity,connected_components,largest_component,mutual_knn,dbscan_eps,dbscan_min_samples,apply_consistency_rule,n_nodes,sweep_phase
set_02,benign_fleet_control,benign_fleet_control,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.0,-1,1,200,1130,16,1.415929203539823,0,11.35678391959799,0.005,0.9,0.8200000000000001,10,10,0,0.9937452566834678,4,150,False,0.8,2,False,200,
set_02,benign_fleet_control,benign_fleet_control,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,-1,2,200,1130,16,1.415929203539823,0,11.35678391959799,0.005,0.9,0.8200000000000001,10,10,0,0.9937452566834678,4,150,True,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1064,6,0.5639097744360901,0,10.64,0.0,0.75,0.72,10,3,0,0.9981357445170108,2,193,False,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,0.965,0.9821882951653944,0.99,0.0,1,2,200,1064,6,0.5639097744360902,0,10.64,0.0,0.75,0.72,10,3,0,0.9981357445170108,2,193,True,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1075,17,1.5813953488372092,0,10.75,0.0,0.75,0.72,10,10,0,0.9981548206196275,2,193,False,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,0.965,0.9821882951653944,0.99,0.0,1,2,200,1075,17,1.5813953488372092,0,10.75,0.0,0.75,0.72,10,10,0,0.9981548206196275,2,193,True,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1058,6,0.5671077504725899,0,10.58,0.0,0.85,0.77,10,3,0,0.9992546481987028,2,193,False,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1058,6,0.5671077504725898,0,10.58,0.0,0.85,0.77,10,3,0,0.9992546481987028,2,193,True,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1069,17,1.5902712815715623,0,10.69,0.0,0.85,0.77,10,10,0,0.9992623178617658,2,193,False,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1069,17,1.5902712815715623,0,10.69,0.0,0.85,0.77,10,10,0,0.9992623178617658,2,193,True,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1054,6,0.5692599620493358,0,10.54,0.0,0.9,0.8200000000000001,10,3,0,0.9997709611787742,3,193,False,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1054,6,0.5692599620493358,0,10.54,0.0,0.9,0.8200000000000001,10,3,0,0.9997709611787742,3,193,True,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1065,17,1.5962441314553992,0,10.65,0.0,0.9,0.8200000000000001,10,10,0,0.9997733268379605,3,193,False,0.8,2,False,200,
set_02,isolated_attack,isolated_attack,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1065,17,1.596244131455399,0,10.65,0.0,0.9,0.8200000000000001,10,10,0,0.9997733268379605,3,193,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,597,2,0.33500837520938026,1,5.97,0.0,0.72,0.72,5,1,0,0.9961077728662858,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,597,2,0.33500837520938026,1,5.97,0.0,0.72,0.72,5,1,0,0.9961077728662858,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,598,3,0.5016722408026756,1,5.98,0.0,0.72,0.72,5,2,0,0.9961142816073121,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,598,3,0.5016722408026756,1,5.98,0.0,0.72,0.72,5,2,0,0.9961142816073121,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,600,5,0.8333333333333334,1,6.0,0.0,0.72,0.72,5,3,0,0.9961272340019544,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,600,5,0.8333333333333334,1,6.0,0.0,0.72,0.72,5,3,0,0.9961272340019544,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,603,8,1.3266998341625207,1,6.03,0.0,0.72,0.72,5,5,0,0.996146501494482,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,603,8,1.3266998341625207,1,6.03,0.0,0.72,0.72,5,5,0,0.996146501494482,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,613,18,2.936378466557912,1,6.13,0.0,0.72,0.72,5,10,0,0.9962093644391071,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,613,18,2.936378466557912,1,6.13,0.0,0.72,0.72,5,10,0,0.9962093644391071,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1059,2,0.18885741265344666,1,10.59,0.0,0.72,0.72,10,1,0,0.9966465810540716,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1059,2,0.18885741265344666,1,10.59,0.0,0.72,0.72,10,1,0,0.9966465810540716,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1061,4,0.3770028275212064,2,10.61,0.0,0.72,0.72,10,2,0,0.9965862032380675,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1061,4,0.3770028275212064,2,10.61,0.0,0.72,0.72,10,2,0,0.9965862032380675,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1063,6,0.5644402634054563,3,10.63,0.0,0.72,0.72,10,3,0,0.9965235269080887,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1063,6,0.5644402634054563,3,10.63,0.0,0.72,0.72,10,3,0,0.9965235269080887,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1067,10,0.937207122774133,5,10.67,0.0,0.72,0.72,10,5,0,0.9964096890282386,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1067,10,0.9372071227741331,5,10.67,0.0,0.72,0.72,10,5,0,0.9964096890282386,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1077,20,1.8570102135561743,10,10.77,0.0,0.72,0.72,10,10,0,0.9960772054773187,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1077,20,1.8570102135561746,10,10.77,0.0,0.72,0.72,10,10,0,0.9960772054773187,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1496,2,0.1336898395721925,1,14.96,0.0,0.72,0.72,15,1,0,0.9967650901426606,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1496,2,0.13368983957219252,1,14.96,0.0,0.72,0.72,15,1,0,0.9967650901426606,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1498,4,0.26702269692923897,2,14.98,0.0,0.72,0.72,15,2,0,0.9967221676587104,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1498,4,0.26702269692923897,2,14.98,0.0,0.72,0.72,15,2,0,0.9967221676587104,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1500,6,0.4,3,15.0,0.0,0.72,0.72,15,3,0,0.9966775697469711,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1500,6,0.4,3,15.0,0.0,0.72,0.72,15,3,0,0.9966775697469711,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1504,10,0.6648936170212766,5,15.04,0.0,0.72,0.72,15,5,0,0.9965813583199014,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1504,10,0.6648936170212766,5,15.04,0.0,0.72,0.72,15,5,0,0.9965813583199014,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1514,20,1.321003963011889,10,15.14,0.0,0.72,0.72,15,10,0,0.9963340991948051,2,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1514,20,1.321003963011889,10,15.14,0.0,0.72,0.72,15,10,0,0.9963340991948051,2,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1890,2,0.10582010582010583,2,18.9,0.0,0.72,0.72,20,1,0,0.9970732794236885,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1890,2,0.10582010582010581,2,18.9,0.0,0.72,0.72,20,1,0,0.9970732794236885,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1891,3,0.15864621893178213,3,18.91,0.0,0.72,0.72,20,2,0,0.9970374037070857,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1891,3,0.15864621893178213,3,18.91,0.0,0.72,0.72,20,2,0,0.9970374037070857,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1893,5,0.26413100898045433,5,18.93,0.0,0.72,0.72,20,3,0,0.9969548473141525,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1893,5,0.26413100898045433,5,18.93,0.0,0.72,0.72,20,3,0,0.9969548473141525,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1897,9,0.4744333157617291,9,18.97,0.0,0.72,0.72,20,5,0,0.9967898765110504,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1897,9,0.47443331576172904,9,18.97,0.0,0.72,0.72,20,5,0,0.9967898765110504,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1907,19,0.9963293130571578,19,19.07,0.0,0.72,0.72,20,10,0,0.9963575383725439,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1907,19,0.9963293130571579,19,19.07,0.0,0.72,0.72,20,10,0,0.9963575383725439,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2610,2,0.07662835249042146,2,26.1,0.0,0.72,0.72,30,1,0,0.9978806506171537,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,2610,2,0.07662835249042145,2,26.1,0.0,0.72,0.72,30,1,0,0.9978806506171537,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2612,4,0.1531393568147014,4,26.12,0.0,0.72,0.72,30,2,0,0.9978248703123782,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2612,4,0.15313935681470137,4,26.12,0.0,0.72,0.72,30,2,0,0.9978248703123782,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2614,6,0.22953328232593728,6,26.14,0.0,0.72,0.72,30,3,0,0.9977671683473084,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2614,6,0.22953328232593725,6,26.14,0.0,0.72,0.72,30,3,0,0.9977671683473084,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,2617,9,0.3439052350019106,9,26.17,0.0,0.72,0.72,30,5,0,0.9976713563542262,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2617,9,0.34390523500191056,9,26.17,0.0,0.72,0.72,30,5,0,0.9976713563542262,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,2626,18,0.6854531607006854,18,26.26,0.0,0.72,0.72,30,10,0,0.9973761454984965,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,2626,18,0.6854531607006854,18,26.26,0.0,0.72,0.72,30,10,0,0.9973761454984965,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,3900,2,0.05128205128205128,2,39.0,0.0,0.72,0.72,50,1,0,0.998581666182249,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,3900,2,0.05128205128205128,2,39.0,0.0,0.72,0.72,50,1,0,0.998581666182249,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,3902,4,0.10251153254741158,4,39.02,0.0,0.72,0.72,50,2,0,0.9985439675181783,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,3902,4,0.10251153254741159,4,39.02,0.0,0.72,0.72,50,2,0,0.9985439675181783,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,3904,6,0.15368852459016394,6,39.04,0.0,0.72,0.72,50,3,0,0.9985049636423832,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,3904,6,0.15368852459016394,6,39.04,0.0,0.72,0.72,50,3,0,0.9985049636423832,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,3907,9,0.2303557716918352,9,39.07,0.0,0.72,0.72,50,5,0,0.9984402200099847,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,3907,9,0.23035577169183516,9,39.07,0.0,0.72,0.72,50,5,0,0.9984402200099847,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,3916,18,0.45965270684371806,18,39.16,0.0,0.72,0.72,50,10,0,0.9982404898056824,3,87,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,3916,18,0.45965270684371806,18,39.16,0.0,0.72,0.72,50,10,0,0.9982404898056824,3,87,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,594,2,0.33670033670033667,1,5.94,0.0,0.75,0.72,5,1,0,0.9974456902104195,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,594,2,0.3367003367003367,1,5.94,0.0,0.75,0.72,5,1,0,0.9974456902104195,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,595,3,0.5042016806722689,1,5.95,0.0,0.75,0.72,5,2,0,0.997449983168049,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,595,3,0.5042016806722689,1,5.95,0.0,0.75,0.72,5,2,0,0.997449983168049,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,597,5,0.8375209380234505,1,5.97,0.0,0.75,0.72,5,3,0,0.9974585259380053,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,597,5,0.8375209380234506,1,5.97,0.0,0.75,0.72,5,3,0,0.9974585259380053,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,600,8,1.3333333333333335,1,6.0,0.0,0.75,0.72,5,5,0,0.9974712333083153,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,600,8,1.3333333333333333,1,6.0,0.0,0.75,0.72,5,5,0,0.9974712333083153,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,610,18,2.9508196721311477,1,6.1,0.0,0.75,0.72,5,10,0,0.9975126884999822,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,610,18,2.9508196721311477,1,6.1,0.0,0.75,0.72,5,10,0,0.9975126884999822,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1056,2,0.1893939393939394,1,10.56,0.0,0.75,0.72,10,1,0,0.9974006902652256,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1056,2,0.1893939393939394,1,10.56,0.0,0.75,0.72,10,1,0,0.9974006902652256,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1058,4,0.3780718336483932,2,10.58,0.0,0.75,0.72,10,2,0,0.9973387157083233,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1058,4,0.3780718336483932,2,10.58,0.0,0.75,0.72,10,2,0,0.9973387157083233,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1060,6,0.5660377358490566,3,10.6,0.0,0.75,0.72,10,3,0,0.9972744421576554,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1060,6,0.5660377358490566,3,10.6,0.0,0.75,0.72,10,3,0,0.9972744421576554,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1064,10,0.9398496240601504,5,10.64,0.0,0.75,0.72,10,5,0,0.9971574603166795,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1064,10,0.9398496240601504,5,10.64,0.0,0.75,0.72,10,5,0,0.9971574603166795,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1074,20,1.86219739292365,10,10.74,0.0,0.75,0.72,10,10,0,0.996817085552038,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1074,20,1.86219739292365,10,10.74,0.0,0.75,0.72,10,10,0,0.996817085552038,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1493,2,0.13395847287340923,1,14.93,0.0,0.75,0.72,15,1,0,0.9972987102727641,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1493,2,0.13395847287340926,1,14.93,0.0,0.75,0.72,15,1,0,0.9972987102727641,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1495,4,0.26755852842809363,2,14.95,0.0,0.75,0.72,15,2,0,0.9972549877836553,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1495,4,0.26755852842809363,2,14.95,0.0,0.75,0.72,15,2,0,0.9972549877836553,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1497,6,0.4008016032064128,3,14.97,0.0,0.75,0.72,15,3,0,0.9972095886468091,3,171,False,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.995,0.0,0,1,200,1497,6,0.40080160320641284,3,14.97,0.0,0.75,0.72,15,3,0,0.9972095886468091,3,171,True,0.8,2,False,200,
set_02,unrelated_incidents,unrelated_incidents,1,0,0,1.0,0.0,0.0,0.0,1.0,0.145,0.25327510917030566,0.99,0.0,0,2,200,1501,10,0.6662225183211192,5,15.01,0.0,0.75,0.72,15,5,0,0.9971117671531967,3,171,False,0.8,2,False,200,
