run_id,method,framework_config,scenario_id,seed,campaign_size,coordination_strength,campaign_metrics_na,membership_purity,fragmentation,completeness,n_campaign_clusters,campaign_detection_rate,campaign_precision,campaign_recall,campaign_f1,false_campaign_alert_rate,n_detected_campaign_clusters,n_ground_truth_campaigns,incorrect_campaign_merging,coordinated_events
S4_weak_campaign_fcgnn_n10_cs0p75_seed97_20260611T103344_a19d3356,fcgnn,C3,S4,97,10,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,13.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed101_20260611T103357_a93e6162,fcgnn,C3,S4,101,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,72.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed11_20260611T100512_09eea1b8,fcgnn,C3,S4,11,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,64.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed11_20260611T103220_0f20de50,fcgnn,C3,S4,11,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,64.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed23_20260611T103231_2a17b845,fcgnn,C3,S4,23,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,78.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed37_20260611T103242_3555b3c4,fcgnn,C3,S4,37,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,70.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed41_20260611T103253_70193941,fcgnn,C3,S4,41,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,72.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed53_20260611T103304_cceea384,fcgnn,C3,S4,53,10,1.0,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,79.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed67_20260611T103314_badab256,fcgnn,C3,S4,67,10,1.0,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,65.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed71_20260611T103325_4711abc6,fcgnn,C3,S4,71,10,1.0,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,65.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed83_20260611T103336_cf4a8283,fcgnn,C3,S4,83,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,62.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed97_20260611T103346_f3f7a0f2,fcgnn,C3,S4,97,10,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,88.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed101_20260611T103348_a86b74ab,fcgnn,C3,S4,101,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed11_20260611T100504_84f51811,fcgnn,C3,S4,11,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed11_20260611T103211_839bceb6,fcgnn,C3,S4,11,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed23_20260611T103222_e159a1d2,fcgnn,C3,S4,23,2,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,16.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed37_20260611T103233_bd7622b5,fcgnn,C3,S4,37,2,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed41_20260611T103244_0b735d12,fcgnn,C3,S4,41,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed53_20260611T103255_073ee2a2,fcgnn,C3,S4,53,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed67_20260611T103305_96104ea1,fcgnn,C3,S4,67,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed71_20260611T103316_27716d70,fcgnn,C3,S4,71,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed83_20260611T103327_66d7d598,fcgnn,C3,S4,83,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed97_20260611T103337_eaa35596,fcgnn,C3,S4,97,2,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed101_20260611T103350_ad28083e,fcgnn,C3,S4,101,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,18.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed11_20260611T100505_95c112ae,fcgnn,C3,S4,11,2,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed11_20260611T103213_a9a9b298,fcgnn,C3,S4,11,2,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed23_20260611T103224_2f221805,fcgnn,C3,S4,23,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,16.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed37_20260611T103235_44167534,fcgnn,C3,S4,37,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,17.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed41_20260611T103245_93542628,fcgnn,C3,S4,41,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,18.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed53_20260611T103256_8f967884,fcgnn,C3,S4,53,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,18.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed67_20260611T103307_ba8fab7b,fcgnn,C3,S4,67,2,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed71_20260611T103318_b4585d79,fcgnn,C3,S4,71,2,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed83_20260611T103328_00b5d6bf,fcgnn,C3,S4,83,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,18.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed97_20260611T103339_57ef2338,fcgnn,C3,S4,97,2,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,18.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed101_20260611T103351_ffbf08c8,fcgnn,C3,S4,101,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed11_20260611T100507_fc0c21d8,fcgnn,C3,S4,11,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed11_20260611T103215_5266a075,fcgnn,C3,S4,11,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed23_20260611T103226_01c2fdd2,fcgnn,C3,S4,23,5,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,27.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed37_20260611T103236_fb3b75e3,fcgnn,C3,S4,37,5,0.75,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,32.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed41_20260611T103247_19dff8c0,fcgnn,C3,S4,41,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed53_20260611T103258_5e9ef127,fcgnn,C3,S4,53,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed67_20260611T103309_0bb4ea2d,fcgnn,C3,S4,67,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed71_20260611T103319_3d4b7c98,fcgnn,C3,S4,71,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed83_20260611T103330_62e00814,fcgnn,C3,S4,83,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed97_20260611T103341_a1aba398,fcgnn,C3,S4,97,5,0.75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed101_20260611T103353_0a0de5cd,fcgnn,C3,S4,101,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,28.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed11_20260611T100508_b5a7b276,fcgnn,C3,S4,11,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,27.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed11_20260611T103216_4f019def,fcgnn,C3,S4,11,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,27.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed23_20260611T103227_854c0856,fcgnn,C3,S4,23,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,47.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed37_20260611T103238_b3160f85,fcgnn,C3,S4,37,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,41.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed41_20260611T103249_e02861b6,fcgnn,C3,S4,41,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,44.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed53_20260611T103300_2a51368f,fcgnn,C3,S4,53,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,36.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed67_20260611T103310_3eaefbda,fcgnn,C3,S4,67,5,1.0,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,35.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed71_20260611T103321_30b59c7d,fcgnn,C3,S4,71,5,1.0,False,0.5,0.0,1.0,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,2.0,2.0,0.0,28.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed83_20260611T103332_013b2905,fcgnn,C3,S4,83,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,36.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed97_20260611T103342_ddcfb17e,fcgnn,C3,S4,97,5,1.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,47.0
