run_id,method,false_campaign_memberships,missed_campaign_memberships,n_errors,framework_config,scenario_id,scenario_key,seed,campaign_size,coordination_strength
S2_non_coordinated_fcgnn_n2_cs0p00_seed23_20260611T102859_815026fe,fcgnn,0.0,6.0,6,C3,S2,S2_non_coordinated,23,2,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed37_20260611T102909_9b2c1d35,fcgnn,0.0,20.0,20,C3,S2,S2_non_coordinated,37,2,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed41_20260611T102918_c145630d,fcgnn,0.0,20.0,20,C3,S2,S2_non_coordinated,41,2,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed53_20260611T102927_b64c132e,fcgnn,0.0,20.0,20,C3,S2,S2_non_coordinated,53,2,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed67_20260611T102937_f7b1a348,fcgnn,0.0,15.0,15,C3,S2,S2_non_coordinated,67,2,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed71_20260611T102946_6bc0275f,fcgnn,0.0,17.0,17,C3,S2,S2_non_coordinated,71,2,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed83_20260611T102955_0e25a0e8,fcgnn,0.0,20.0,20,C3,S2,S2_non_coordinated,83,2,0.0
S2_non_coordinated_fcgnn_n2_cs0p00_seed97_20260611T103005_002a700f,fcgnn,0.0,18.0,18,C3,S2,S2_non_coordinated,97,2,0.0
S2_non_coordinated_fcgnn_n2_cs0p25_seed101_20260611T103016_b6aa1ef0,fcgnn,0.0,20.0,20,C3,S2,S2_non_coordinated,101,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed11_20260611T100445_9049e86a,fcgnn,0.0,7.0,7,C3,S2,S2_non_coordinated,11,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed11_20260611T102852_6f03b2c2,fcgnn,0.0,7.0,7,C3,S2,S2_non_coordinated,11,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed23_20260611T102901_711e777d,fcgnn,0.0,6.0,6,C3,S2,S2_non_coordinated,23,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed37_20260611T102910_9b0928de,fcgnn,0.0,20.0,20,C3,S2,S2_non_coordinated,37,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed41_20260611T102919_246772f9,fcgnn,0.0,20.0,20,C3,S2,S2_non_coordinated,41,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed53_20260611T102929_43147767,fcgnn,0.0,20.0,20,C3,S2,S2_non_coordinated,53,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed67_20260611T102938_36ce4233,fcgnn,0.0,15.0,15,C3,S2,S2_non_coordinated,67,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed71_20260611T102948_a211d59a,fcgnn,0.0,17.0,17,C3,S2,S2_non_coordinated,71,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed83_20260611T102957_e5985481,fcgnn,0.0,20.0,20,C3,S2,S2_non_coordinated,83,2,0.25
S2_non_coordinated_fcgnn_n2_cs0p25_seed97_20260611T103006_7a6950c8,fcgnn,0.0,18.0,18,C3,S2,S2_non_coordinated,97,2,0.25
S2_non_coordinated_fcgnn_n5_cs0p00_seed101_20260611T103017_c6dbbc2e,fcgnn,0.0,43.0,43,C3,S2,S2_non_coordinated,101,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed11_20260611T100447_371324ca,fcgnn,0.0,15.0,15,C3,S2,S2_non_coordinated,11,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed11_20260611T102853_8e6bf713,fcgnn,0.0,15.0,15,C3,S2,S2_non_coordinated,11,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed23_20260611T102902_95526781,fcgnn,0.0,29.0,29,C3,S2,S2_non_coordinated,23,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed37_20260611T102912_989c4a9d,fcgnn,0.0,30.0,30,C3,S2,S2_non_coordinated,37,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed41_20260611T102921_541b3eec,fcgnn,0.0,47.0,47,C3,S2,S2_non_coordinated,41,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed53_20260611T102930_d005ecc7,fcgnn,0.0,38.0,38,C3,S2,S2_non_coordinated,53,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed67_20260611T102940_2d82bce8,fcgnn,0.0,19.0,19,C3,S2,S2_non_coordinated,67,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed71_20260611T102949_fa273c23,fcgnn,0.0,32.0,32,C3,S2,S2_non_coordinated,71,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed83_20260611T102959_19c18a06,fcgnn,0.0,35.0,35,C3,S2,S2_non_coordinated,83,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p00_seed97_20260611T103008_2ace0921,fcgnn,0.0,19.0,19,C3,S2,S2_non_coordinated,97,5,0.0
S2_non_coordinated_fcgnn_n5_cs0p25_seed101_20260611T103019_e8660cb6,fcgnn,0.0,43.0,43,C3,S2,S2_non_coordinated,101,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed11_20260611T100448_e765a05a,fcgnn,0.0,15.0,15,C3,S2,S2_non_coordinated,11,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed11_20260611T102855_aa2cf124,fcgnn,0.0,15.0,15,C3,S2,S2_non_coordinated,11,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed23_20260611T102904_8b032e76,fcgnn,0.0,29.0,29,C3,S2,S2_non_coordinated,23,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed37_20260611T102913_5a7f4f9f,fcgnn,0.0,30.0,30,C3,S2,S2_non_coordinated,37,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed41_20260611T102923_9d63a98b,fcgnn,0.0,47.0,47,C3,S2,S2_non_coordinated,41,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed53_20260611T102932_be4930d7,fcgnn,0.0,38.0,38,C3,S2,S2_non_coordinated,53,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed67_20260611T102941_7722e492,fcgnn,0.0,19.0,19,C3,S2,S2_non_coordinated,67,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed71_20260611T102951_01aa497e,fcgnn,0.0,32.0,32,C3,S2,S2_non_coordinated,71,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed83_20260611T103000_381df6dc,fcgnn,0.0,35.0,35,C3,S2,S2_non_coordinated,83,5,0.25
S2_non_coordinated_fcgnn_n5_cs0p25_seed97_20260611T103009_52a9b95d,fcgnn,0.0,19.0,19,C3,S2,S2_non_coordinated,97,5,0.25
S2_non_coordinated_local_ids_n10_cs0p00_seed101_20260611T103019_ebc6d310,local_ids,,,0,C1,S2,S2_non_coordinated,101,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed11_20260611T100449_189eb024,local_ids,,,0,C1,S2,S2_non_coordinated,11,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed11_20260611T102855_ef54e73a,local_ids,,,0,C1,S2,S2_non_coordinated,11,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed23_20260611T102904_af03ff38,local_ids,,,0,C1,S2,S2_non_coordinated,23,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed37_20260611T102914_60b9cc0e,local_ids,,,0,C1,S2,S2_non_coordinated,37,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed41_20260611T102923_21006a00,local_ids,,,0,C1,S2,S2_non_coordinated,41,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed53_20260611T102932_a5fd437d,local_ids,,,0,C1,S2,S2_non_coordinated,53,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed67_20260611T102942_e1ba1ac8,local_ids,,,0,C1,S2,S2_non_coordinated,67,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed71_20260611T102951_de959afd,local_ids,,,0,C1,S2,S2_non_coordinated,71,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed83_20260611T103001_4ded8c7b,local_ids,,,0,C1,S2,S2_non_coordinated,83,10,0.0
S2_non_coordinated_local_ids_n10_cs0p00_seed97_20260611T103010_52139248,local_ids,,,0,C1,S2,S2_non_coordinated,97,10,0.0
S2_non_coordinated_local_ids_n10_cs0p25_seed101_20260611T103021_4bc732ab,local_ids,,,0,C1,S2,S2_non_coordinated,101,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed11_20260611T100450_f4e5adc8,local_ids,,,0,C1,S2,S2_non_coordinated,11,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed11_20260611T102857_fa538813,local_ids,,,0,C1,S2,S2_non_coordinated,11,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed23_20260611T102906_f1002ee2,local_ids,,,0,C1,S2,S2_non_coordinated,23,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed37_20260611T102915_0418a4a2,local_ids,,,0,C1,S2,S2_non_coordinated,37,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed41_20260611T102925_5b7e465a,local_ids,,,0,C1,S2,S2_non_coordinated,41,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed53_20260611T102934_1202c2c1,local_ids,,,0,C1,S2,S2_non_coordinated,53,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed67_20260611T102943_e949f37c,local_ids,,,0,C1,S2,S2_non_coordinated,67,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed71_20260611T102953_4c0e61fd,local_ids,,,0,C1,S2,S2_non_coordinated,71,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed83_20260611T103002_2933e424,local_ids,,,0,C1,S2,S2_non_coordinated,83,10,0.25
S2_non_coordinated_local_ids_n10_cs0p25_seed97_20260611T103011_f137bd05,local_ids,,,0,C1,S2,S2_non_coordinated,97,10,0.25
S2_non_coordinated_local_ids_n2_cs0p00_seed101_20260611T103013_f2e52aca,local_ids,,,0,C1,S2,S2_non_coordinated,101,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed11_20260611T100442_8c442004,local_ids,,,0,C1,S2,S2_non_coordinated,11,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed11_20260611T102849_8a801f46,local_ids,,,0,C1,S2,S2_non_coordinated,11,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed23_20260611T102858_01c44a0d,local_ids,,,0,C1,S2,S2_non_coordinated,23,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed37_20260611T102908_c0f2294e,local_ids,,,0,C1,S2,S2_non_coordinated,37,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed41_20260611T102917_14910d26,local_ids,,,0,C1,S2,S2_non_coordinated,41,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed53_20260611T102926_7bdbbefb,local_ids,,,0,C1,S2,S2_non_coordinated,53,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed67_20260611T102936_10e5209d,local_ids,,,0,C1,S2,S2_non_coordinated,67,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed71_20260611T102945_099325e8,local_ids,,,0,C1,S2,S2_non_coordinated,71,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed83_20260611T102954_3b5135b7,local_ids,,,0,C1,S2,S2_non_coordinated,83,2,0.0
S2_non_coordinated_local_ids_n2_cs0p00_seed97_20260611T103004_991cbd3a,local_ids,,,0,C1,S2,S2_non_coordinated,97,2,0.0
S2_non_coordinated_local_ids_n2_cs0p25_seed101_20260611T103015_034d50c5,local_ids,,,0,C1,S2,S2_non_coordinated,101,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed11_20260611T100444_4cf125f5,local_ids,,,0,C1,S2,S2_non_coordinated,11,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed11_20260611T102851_651612f5,local_ids,,,0,C1,S2,S2_non_coordinated,11,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed23_20260611T102900_e6d6a133,local_ids,,,0,C1,S2,S2_non_coordinated,23,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed37_20260611T102909_18bf1f28,local_ids,,,0,C1,S2,S2_non_coordinated,37,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed41_20260611T102918_3b5818a5,local_ids,,,0,C1,S2,S2_non_coordinated,41,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed53_20260611T102928_5ef27a43,local_ids,,,0,C1,S2,S2_non_coordinated,53,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed67_20260611T102937_0e9a7bfe,local_ids,,,0,C1,S2,S2_non_coordinated,67,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed71_20260611T102947_5d98cc28,local_ids,,,0,C1,S2,S2_non_coordinated,71,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed83_20260611T102956_d640d31c,local_ids,,,0,C1,S2,S2_non_coordinated,83,2,0.25
S2_non_coordinated_local_ids_n2_cs0p25_seed97_20260611T103005_4cc0ac3f,local_ids,,,0,C1,S2,S2_non_coordinated,97,2,0.25
S2_non_coordinated_local_ids_n5_cs0p00_seed101_20260611T103016_967ed34c,local_ids,,,0,C1,S2,S2_non_coordinated,101,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed11_20260611T100445_5a63d88b,local_ids,,,0,C1,S2,S2_non_coordinated,11,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed11_20260611T102852_4d777b63,local_ids,,,0,C1,S2,S2_non_coordinated,11,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed23_20260611T102901_c6447974,local_ids,,,0,C1,S2,S2_non_coordinated,23,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed37_20260611T102911_7a997bdc,local_ids,,,0,C1,S2,S2_non_coordinated,37,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed41_20260611T102920_89fca85e,local_ids,,,0,C1,S2,S2_non_coordinated,41,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed53_20260611T102929_2defd566,local_ids,,,0,C1,S2,S2_non_coordinated,53,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed67_20260611T102939_0c9387ae,local_ids,,,0,C1,S2,S2_non_coordinated,67,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed71_20260611T102948_7a104fc1,local_ids,,,0,C1,S2,S2_non_coordinated,71,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed83_20260611T102957_295ee805,local_ids,,,0,C1,S2,S2_non_coordinated,83,5,0.0
S2_non_coordinated_local_ids_n5_cs0p00_seed97_20260611T103007_29cd090b,local_ids,,,0,C1,S2,S2_non_coordinated,97,5,0.0
S2_non_coordinated_local_ids_n5_cs0p25_seed101_20260611T103018_c7df4828,local_ids,,,0,C1,S2,S2_non_coordinated,101,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed11_20260611T100447_acc2cdbc,local_ids,,,0,C1,S2,S2_non_coordinated,11,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed11_20260611T102853_4b8250cd,local_ids,,,0,C1,S2,S2_non_coordinated,11,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed23_20260611T102903_4d0da05a,local_ids,,,0,C1,S2,S2_non_coordinated,23,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed37_20260611T102912_84e3cdf3,local_ids,,,0,C1,S2,S2_non_coordinated,37,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed41_20260611T102921_07fe0cab,local_ids,,,0,C1,S2,S2_non_coordinated,41,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed53_20260611T102931_5fbb88e1,local_ids,,,0,C1,S2,S2_non_coordinated,53,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed67_20260611T102940_dba34a0d,local_ids,,,0,C1,S2,S2_non_coordinated,67,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed71_20260611T102950_6d823062,local_ids,,,0,C1,S2,S2_non_coordinated,71,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed83_20260611T102959_f530fe89,local_ids,,,0,C1,S2,S2_non_coordinated,83,5,0.25
S2_non_coordinated_local_ids_n5_cs0p25_seed97_20260611T103008_3d63e510,local_ids,,,0,C1,S2,S2_non_coordinated,97,5,0.25
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed101_20260611T103207_eed0ff12,descriptor_clustering,0.0,27.0,27,C2,S3,S3_strong_campaign,101,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed11_20260611T100459_26531d65,descriptor_clustering,0.0,22.0,22,C2,S3,S3_strong_campaign,11,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed11_20260611T103030_da64cc3a,descriptor_clustering,0.0,22.0,22,C2,S3,S3_strong_campaign,11,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed23_20260611T103040_2c597ead,descriptor_clustering,0.0,27.0,27,C2,S3,S3_strong_campaign,23,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed37_20260611T103051_20797932,descriptor_clustering,0.0,19.0,19,C2,S3,S3_strong_campaign,37,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed41_20260611T103102_9e085a9b,descriptor_clustering,0.0,23.0,23,C2,S3,S3_strong_campaign,41,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed53_20260611T103113_59d8069f,descriptor_clustering,0.0,85.0,85,C2,S3,S3_strong_campaign,53,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed67_20260611T103124_1326ab74,descriptor_clustering,0.0,22.0,22,C2,S3,S3_strong_campaign,67,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed71_20260611T103134_b8f79b8e,descriptor_clustering,0.0,25.0,25,C2,S3,S3_strong_campaign,71,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed83_20260611T103145_576f8da6,descriptor_clustering,0.0,25.0,25,C2,S3,S3_strong_campaign,83,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs0p75_seed97_20260611T103156_c682ec82,descriptor_clustering,0.0,18.0,18,C2,S3,S3_strong_campaign,97,10,0.75
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed101_20260611T103209_16110740,descriptor_clustering,0.0,3.0,3,C2,S3,S3_strong_campaign,101,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed11_20260611T100501_aba0e45c,descriptor_clustering,0.0,7.0,7,C2,S3,S3_strong_campaign,11,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed11_20260611T103031_de154286,descriptor_clustering,0.0,7.0,7,C2,S3,S3_strong_campaign,11,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed23_20260611T103042_5b81131e,descriptor_clustering,0.0,1.0,1,C2,S3,S3_strong_campaign,23,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed37_20260611T103053_b62e3fb0,descriptor_clustering,0.0,4.0,4,C2,S3,S3_strong_campaign,37,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed41_20260611T103104_c0313fbe,descriptor_clustering,0.0,3.0,3,C2,S3,S3_strong_campaign,41,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed53_20260611T103115_b4455596,descriptor_clustering,0.0,85.0,85,C2,S3,S3_strong_campaign,53,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed67_20260611T103126_ca173c42,descriptor_clustering,0.0,67.0,67,C2,S3,S3_strong_campaign,67,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed71_20260611T103136_5d5f8898,descriptor_clustering,0.0,6.0,6,C2,S3,S3_strong_campaign,71,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed83_20260611T103147_b190c00e,descriptor_clustering,0.0,7.0,7,C2,S3,S3_strong_campaign,83,10,1.0
S3_strong_campaign_descriptor_clustering_n10_cs1p00_seed97_20260611T103158_f475576f,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,97,10,1.0
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed101_20260611T103200_807d548b,descriptor_clustering,0.0,20.0,20,C2,S3,S3_strong_campaign,101,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed11_20260611T100452_ceb65df1,descriptor_clustering,0.0,10.0,10,C2,S3,S3_strong_campaign,11,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed11_20260611T103023_c8625799,descriptor_clustering,0.0,10.0,10,C2,S3,S3_strong_campaign,11,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed23_20260611T103033_b9307d9e,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,23,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed37_20260611T103044_675ccfa5,descriptor_clustering,0.0,20.0,20,C2,S3,S3_strong_campaign,37,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed41_20260611T103055_9cd0686b,descriptor_clustering,0.0,9.0,9,C2,S3,S3_strong_campaign,41,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed53_20260611T103106_26909d1d,descriptor_clustering,0.0,20.0,20,C2,S3,S3_strong_campaign,53,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed67_20260611T103117_b04fe86c,descriptor_clustering,0.0,15.0,15,C2,S3,S3_strong_campaign,67,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed71_20260611T103127_f2ac19d6,descriptor_clustering,0.0,17.0,17,C2,S3,S3_strong_campaign,71,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed83_20260611T103138_3ef4aea7,descriptor_clustering,0.0,20.0,20,C2,S3,S3_strong_campaign,83,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs0p75_seed97_20260611T103149_dbdd5261,descriptor_clustering,0.0,20.0,20,C2,S3,S3_strong_campaign,97,2,0.75
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed101_20260611T103201_3c39a080,descriptor_clustering,0.0,20.0,20,C2,S3,S3_strong_campaign,101,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed11_20260611T100454_da5b9248,descriptor_clustering,0.0,10.0,10,C2,S3,S3_strong_campaign,11,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed11_20260611T103024_f090aa1e,descriptor_clustering,0.0,10.0,10,C2,S3,S3_strong_campaign,11,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed23_20260611T103035_ef3370ba,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,23,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed37_20260611T103046_3fc07a17,descriptor_clustering,0.0,20.0,20,C2,S3,S3_strong_campaign,37,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed41_20260611T103057_e45922fd,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,41,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed53_20260611T103108_4a6a32a8,descriptor_clustering,0.0,20.0,20,C2,S3,S3_strong_campaign,53,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed67_20260611T103119_afaac37b,descriptor_clustering,0.0,15.0,15,C2,S3,S3_strong_campaign,67,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed71_20260611T103129_04cd83fb,descriptor_clustering,0.0,1.0,1,C2,S3,S3_strong_campaign,71,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed83_20260611T103140_152fe9d5,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,83,2,1.0
S3_strong_campaign_descriptor_clustering_n2_cs1p00_seed97_20260611T103150_4a9bd635,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,97,2,1.0
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed101_20260611T103203_d742ab3c,descriptor_clustering,0.0,29.0,29,C2,S3,S3_strong_campaign,101,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed11_20260611T100455_a4b47ef8,descriptor_clustering,0.0,40.0,40,C2,S3,S3_strong_campaign,11,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed11_20260611T103026_63c86cbf,descriptor_clustering,0.0,40.0,40,C2,S3,S3_strong_campaign,11,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed23_20260611T103037_e3189912,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,23,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed37_20260611T103048_a96e3152,descriptor_clustering,0.0,6.0,6,C2,S3,S3_strong_campaign,37,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed41_20260611T103058_12dade4a,descriptor_clustering,0.0,19.0,19,C2,S3,S3_strong_campaign,41,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed53_20260611T103109_9a3d3127,descriptor_clustering,0.0,46.0,46,C2,S3,S3_strong_campaign,53,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed67_20260611T103120_b897fbcd,descriptor_clustering,0.0,30.0,30,C2,S3,S3_strong_campaign,67,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed71_20260611T103131_7d3dcb7f,descriptor_clustering,0.0,24.0,24,C2,S3,S3_strong_campaign,71,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed83_20260611T103141_97360e21,descriptor_clustering,0.0,11.0,11,C2,S3,S3_strong_campaign,83,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs0p75_seed97_20260611T103152_ac1b0a18,descriptor_clustering,0.0,23.0,23,C2,S3,S3_strong_campaign,97,5,0.75
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed101_20260611T103205_503deed5,descriptor_clustering,0.0,44.0,44,C2,S3,S3_strong_campaign,101,5,1.0
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed11_20260611T100457_6ad7f0e4,descriptor_clustering,0.0,4.0,4,C2,S3,S3_strong_campaign,11,5,1.0
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed11_20260611T103028_071f18a1,descriptor_clustering,0.0,4.0,4,C2,S3,S3_strong_campaign,11,5,1.0
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed23_20260611T103039_e3dfff71,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,23,5,1.0
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed37_20260611T103049_02642243,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,37,5,1.0
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed41_20260611T103100_aaa3f4ee,descriptor_clustering,0.0,0.0,0,C2,S3,S3_strong_campaign,41,5,1.0
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed53_20260611T103111_085d8c81,descriptor_clustering,0.0,46.0,46,C2,S3,S3_strong_campaign,53,5,1.0
S3_strong_campaign_descriptor_clustering_n5_cs1p00_seed67_20260611T103122_1c1a57e7,descriptor_clustering,0.0,30.0,30,C2,S3,S3_strong_campaign,67,5,1.0
