method,seed,scenario_key,campaign_size,coordination_strength,tp,fp,tn,fn,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,weak_malicious_recovered,weak_benign_promoted,vehicle_precision,vehicle_recall,vehicle_f1,attacked_vehicles_recovered,benign_vehicles_incorrectly_included,campaign_detection_rate,campaign_precision,campaign_recall,campaign_f1,false_campaign_alert_rate,n_detected_campaign_clusters,n_ground_truth_campaigns,incorrect_campaign_merging,coordinated_events,runtime_graph_construction_sec,runtime_gnn_inference_sec,runtime_clustering_sec,runtime_total_sec,runtime_local_ids_sec,scenario_id
local_ids,71,S2_non_coordinated,10,0.25,10,1,0,0,0.2125984251968504,1.0,0.3506493506493506,1.0,0.0,0.9499588477366254,0.8962316651173461,0,178,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,0.0,0,10,0,0,,,,0.2764706250163726,0.0,S2
fcgnn,53,S2_non_coordinated,10,0.0,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9612549019607844,0.9258897419100875,0,181,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,39,0.047528333030641,0.1679894999833777,0.0082622499903664,0.6133073329692706,,S2
fcgnn,97,S2_non_coordinated,5,0.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,5,0,73,0.0394913330092094,0.0502986250212416,0.0035142499837093,0.4708355420152657,,S2
descriptor_clustering,97,S2_non_coordinated,10,0.0,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.5,1,10,1,70,0.0493819999974221,,0.0022358749993145,0.3558564999839291,,S2
local_ids,41,S2_non_coordinated,10,0.0,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9737056737588652,0.9478363049990268,0,168,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,0.0,0,10,0,0,,,,0.270833374990616,0.0,S2
fcgnn,67,S2_non_coordinated,10,0.25,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,108,0.0442385000060312,0.0549895840231329,0.0034558330080471,0.3991811670130119,,S2
fcgnn,11,S2_non_coordinated,10,0.0,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.75,3,10,0,245,0.0469624999677762,0.0536594580044038,0.0035675420076586,0.492544665990863,,S2
standard_gnn,101,S2_non_coordinated,5,0.25,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9344696969696972,0.8042765966665713,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,14,0.0382197080180048,0.0464919169899076,0.0038509590085595,0.3790795829845592,,S2
local_ids,23,S2_non_coordinated,10,0.0,10,1,0,0,0.2366412213740458,1.0,0.382716049382716,1.0,0.0,0.9942652329749104,0.9899938814787012,0,174,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,0.0,0,10,0,0,,,,0.3317117500118911,0.0,S2
local_ids,23,S2_non_coordinated,10,0.25,10,1,0,0,0.2366412213740458,1.0,0.382716049382716,1.0,0.0,0.9942652329749104,0.9899938814787012,0,174,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,0.0,0,10,0,0,,,,0.2684054170385934,0.0,S2
standard_gnn,11,S2_non_coordinated,10,0.25,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.8,4,10,0,94,0.0451295420061796,0.0578717499738559,0.0041566669824533,0.401172415993642,,S2
descriptor_clustering,11,S2_non_coordinated,10,0.25,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,126,0.0445050839916802,,0.0020796250319108,0.338364334020298,,S2
descriptor_clustering,41,S2_non_coordinated,5,0.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,0.9998333333333332,0.9988307692307692,0,168,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,29,0.0430992079782299,,0.0021843330468982,0.3494599160039797,,S2
descriptor_clustering,23,S2_non_coordinated,5,0.25,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,174,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,44,0.0420629580039531,,0.0020449589937925,0.3380761669832282,,S2
descriptor_clustering,53,S2_non_coordinated,10,0.0,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9612549019607844,0.9258897419100875,0,181,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,53,0.0478424580069258,,0.0022705840528942,0.3553856250364333,,S2
descriptor_clustering,53,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0343143750214949,,0.0019522500224411,0.3200869580032304,,S2
standard_gnn,71,S2_non_coordinated,2,0.0,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0359515000018291,0.0487760000396519,0.0030834999633952,0.4545185000170022,,S2
fcgnn,83,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,193,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0440926669980399,0.0525382089545019,0.0033046250464394,0.4297606669715605,,S2
standard_gnn,83,S2_non_coordinated,5,0.25,5,1,0,0,0.1404011461318051,1.0,0.2462311557788944,1.0,0.0,0.9985034013605444,0.99326826382727,0,193,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,23,0.0427851659478619,0.0476763749611564,0.0032020000508055,0.4708407499711029,,S2
fcgnn,37,S2_non_coordinated,5,0.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,186,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,20,0.0384341660537757,0.0559100410318933,0.0034612919553183,0.4648855419945903,,S2
fcgnn,11,S2_non_coordinated,2,0.0,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,2,0,21,0.0339634580304846,0.0559355419827625,0.0043279170058667,0.3578002919675782,,S2
descriptor_clustering,67,S2_non_coordinated,5,0.0,5,1,0,0,0.0909090909090909,1.0,0.1666666666666666,1.0,0.0,0.9374444444444444,0.7836185492648365,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,18,0.0389889159705489,,0.0018879590206779,0.4099629580159671,,S2
local_ids,37,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.3751079170033335,0.0,S2
local_ids,97,S2_non_coordinated,10,0.25,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,0.0,0,10,0,0,,,,0.281902540998999,0.0,S2
fcgnn,71,S2_non_coordinated,2,0.0,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.035581916978117,0.0545038330019451,0.0030368330189958,0.3722940839943476,,S2
fcgnn,67,S2_non_coordinated,5,0.25,5,1,0,0,0.0909090909090909,1.0,0.1666666666666666,1.0,0.0,0.9374444444444444,0.7836185492648365,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,5,0,57,0.0373526249895803,0.053547499992419,0.0032738340087234,0.3814317089854739,,S2
descriptor_clustering,53,S2_non_coordinated,10,0.25,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9612549019607844,0.9258897419100875,0,181,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,53,0.0460180419613607,,0.0021008750190958,0.3437358340015635,,S2
fcgnn,11,S2_non_coordinated,10,0.25,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.75,3,10,0,245,0.0438794170040637,0.0488447920070029,0.0032557499944232,0.460923750011716,,S2
local_ids,23,S2_non_coordinated,5,0.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,174,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,,,,0.2684365840395912,0.0,S2
standard_gnn,83,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,193,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0373178749578073,0.0474954160163179,0.0035364170325919,0.3751202080165967,,S2
descriptor_clustering,83,S2_non_coordinated,5,0.0,5,1,0,0,0.1404011461318051,1.0,0.2462311557788944,1.0,0.0,0.9985034013605444,0.99326826382727,0,193,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,24,0.0407137089641764,,0.0018651659484021,0.4277771250344813,,S2
standard_gnn,67,S2_non_coordinated,10,0.25,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,79,0.0448687090538442,0.0513427500263787,0.0033937079715542,0.3948522910359315,,S2
descriptor_clustering,53,S2_non_coordinated,5,0.25,5,1,0,0,0.1329479768786127,1.0,0.2346938775510204,1.0,0.0,0.9760869565217392,0.932456824617277,0,181,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,14,0.0389057919965125,,0.0019614580087363,0.3180934579577297,,S2
standard_gnn,37,S2_non_coordinated,5,0.25,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,186,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,10,0.0412948750308714,0.050763541017659,0.0034728340106084,0.3864187080180272,,S2
descriptor_clustering,11,S2_non_coordinated,10,0.25,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,126,0.0527203329838812,,0.0019821249879896,0.3499934159917757,,S2
local_ids,11,S2_non_coordinated,5,0.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,,,,0.345461749995593,0.0,S2
standard_gnn,11,S2_non_coordinated,5,0.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,10,0.0395872499793767,0.0506607090355828,0.0041791659896261,0.3843018329935148,,S2
descriptor_clustering,11,S2_non_coordinated,2,0.25,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0330712079885415,,0.0017526249866932,0.3090769169502891,,S2
local_ids,11,S2_non_coordinated,5,0.25,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,,,,0.3333903750171885,0.0,S2
descriptor_clustering,41,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.5,1,2,1,21,0.03393395798048,,0.0017588749760761,0.309693832998164,,S2
fcgnn,67,S2_non_coordinated,2,0.25,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.95,0.7512363683662887,0,175,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0366092500044032,0.0552071669953875,0.0031713750213384,0.3789237500168383,,S2
fcgnn,23,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.5,1,2,1,14,0.0349647090188227,0.0540855000144802,0.0032205830211751,0.3676063750172034,,S2
local_ids,11,S2_non_coordinated,2,0.25,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.2626876249560155,0.0,S2
standard_gnn,53,S2_non_coordinated,5,0.0,5,1,0,0,0.1329479768786127,1.0,0.2346938775510204,1.0,0.0,0.9760869565217392,0.932456824617277,0,181,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,0.0374168750131502,0.0502034579985775,0.0028804590110667,0.3616843749769032,,S2
descriptor_clustering,37,S2_non_coordinated,10,0.0,10,1,0,0,0.2346938775510204,1.0,0.3801652892561983,1.0,0.0,0.9784420289855074,0.9580723862755244,0,186,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,122,0.0444546670187264,,0.0022330830106511,0.4112427089712582,,S2
fcgnn,97,S2_non_coordinated,10,0.0,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.5,1,10,1,48,0.0488219590042717,0.0557034170487895,0.0036828750162385,0.4079573749913834,,S2
descriptor_clustering,11,S2_non_coordinated,2,0.25,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0367887499742209,,0.00195404200349,0.3346261249971576,,S2
local_ids,71,S2_non_coordinated,2,0.0,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.2694348330260254,0.0,S2
standard_gnn,53,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.034708333958406,0.04691749997437,0.0030470000347122,0.3536382499733008,,S2
fcgnn,23,S2_non_coordinated,5,0.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,174,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,21,0.0381589580210857,0.0555117500480264,0.0033652919810265,0.3632920419913716,,S2
standard_gnn,83,S2_non_coordinated,10,0.0,10,1,0,0,0.2268041237113402,1.0,0.3697478991596639,1.0,0.0,0.9731439393939394,0.9507058605534704,0,193,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,28,0.0456821660045534,0.050004374992568,0.0036189589882269,0.386369333951734,,S2
fcgnn,83,S2_non_coordinated,5,0.0,5,1,0,0,0.1404011461318051,1.0,0.2462311557788944,1.0,0.0,0.9985034013605444,0.99326826382727,0,193,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,5,0,52,0.0410939580178819,0.0514125420013442,0.003570833010599,0.3887033330393024,,S2
descriptor_clustering,37,S2_non_coordinated,10,0.25,10,1,0,0,0.2346938775510204,1.0,0.3801652892561983,1.0,0.0,0.9784420289855074,0.9580723862755244,0,186,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,122,0.0448819590383209,,0.0021223750081844,0.4324191670166328,,S2
standard_gnn,11,S2_non_coordinated,2,0.0,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.5,1,2,1,11,0.0326876670005731,0.0444022919982671,0.0032402499928139,0.4980178750120103,,S2
local_ids,97,S2_non_coordinated,10,0.0,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,0.0,0,10,0,0,,,,0.3672060839598998,0.0,S2
fcgnn,53,S2_non_coordinated,5,0.0,5,1,0,0,0.1329479768786127,1.0,0.2346938775510204,1.0,0.0,0.9760869565217392,0.932456824617277,0,181,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,74,0.0925662910449318,0.0504944580025039,0.0030747920391149,0.4454853750066831,,S2
standard_gnn,53,S2_non_coordinated,5,0.25,5,1,0,0,0.1329479768786127,1.0,0.2346938775510204,1.0,0.0,0.9760869565217392,0.932456824617277,0,181,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,0.0417791670188307,0.0549870419781655,0.002883750014007,0.4689437500201165,,S2
descriptor_clustering,23,S2_non_coordinated,10,0.0,10,1,0,0,0.2366412213740458,1.0,0.382716049382716,1.0,0.0,0.9942652329749104,0.9899938814787012,0,174,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,85,0.0496822080458514,,0.00198633299442,0.3537712920224294,,S2
descriptor_clustering,101,S2_non_coordinated,5,0.0,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9344696969696972,0.8042765966665713,0,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,16,0.040629125025589,,0.0020675410050898,0.380806291999761,,S2
standard_gnn,23,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0354820830398239,0.0506699999677948,0.0027968749636784,0.3612633749726228,,S2
standard_gnn,71,S2_non_coordinated,10,0.25,10,1,0,0,0.2125984251968504,1.0,0.3506493506493506,1.0,0.0,0.9499588477366254,0.8962316651173461,0,178,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.75,3,10,0,177,0.1380472499877214,0.0569857090013101,0.0038702500169165,0.502781999995932,,S2
standard_gnn,67,S2_non_coordinated,10,0.0,10,1,0,0,0.1825613079019073,1.0,0.3087557603686636,1.0,0.0,0.9555721393034826,0.8939922351551733,0,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,79,0.0423124589724466,0.0474470419576391,0.003330333973281,0.3750769589678384,,S2
standard_gnn,83,S2_non_coordinated,5,0.0,5,1,0,0,0.1404011461318051,1.0,0.2462311557788944,1.0,0.0,0.9985034013605444,0.99326826382727,0,193,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,23,0.0423280840041115,0.0508201670018024,0.0031459999736398,0.3904690829804167,,S2
standard_gnn,11,S2_non_coordinated,2,0.25,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.5,1,2,1,11,0.0358537090360187,0.04614908300573,0.0033957500127144,0.3604808339732699,,S2
fcgnn,97,S2_non_coordinated,5,0.25,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,5,0,73,0.0414515839656814,0.047688124992419,0.0033346670097671,0.3705194999929517,,S2
fcgnn,11,S2_non_coordinated,5,0.25,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.943,0.8257073696193494,0,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,5,0,92,0.0404713330208323,0.0513970830361358,0.0033519169664941,0.3908049580059014,,S2
descriptor_clustering,37,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0343861249857582,,0.0018192079733125,0.3124923330033198,,S2
fcgnn,71,S2_non_coordinated,10,0.0,10,1,0,0,0.2125984251968504,1.0,0.3506493506493506,1.0,0.0,0.9499588477366254,0.8962316651173461,0,178,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.75,3,10,0,127,0.0433464589877985,0.0480428750161081,0.0033025409793481,0.3856242499896325,,S2
local_ids,97,S2_non_coordinated,5,0.25,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,,,,0.3374445419758558,0.0,S2
local_ids,83,S2_non_coordinated,10,0.0,10,1,0,0,0.2268041237113402,1.0,0.3697478991596639,1.0,0.0,0.9731439393939394,0.9507058605534704,0,193,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,0.0,0,10,0,0,,,,0.2637485419982113,0.0,S2
descriptor_clustering,53,S2_non_coordinated,5,0.0,5,1,0,0,0.1329479768786127,1.0,0.2346938775510204,1.0,0.0,0.9760869565217392,0.932456824617277,0,181,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.5,1,5,1,14,0.0386826670146547,,0.0019712079665623,0.405203917005565,,S2
standard_gnn,41,S2_non_coordinated,10,0.25,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9737056737588652,0.9478363049990268,0,168,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,23,0.0451171669992618,0.0539401659625582,0.0038645419990643,0.4685715410159901,,S2
fcgnn,101,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9978333333333332,0.975037037037037,0,175,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0369163749855943,0.0513175000087358,0.0035996250226162,0.4651082080090418,,S2
descriptor_clustering,97,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,177,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.037231000023894,,0.0019599999650381,0.4116158749675378,,S2
local_ids,97,S2_non_coordinated,5,0.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,0.0,0,5,0,0,,,,0.2801494160084985,0.0,S2
standard_gnn,41,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0375162500422447,0.0453409169567748,0.0031715829973109,0.4556811249931343,,S2
local_ids,101,S2_non_coordinated,2,0.25,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9978333333333332,0.975037037037037,0,175,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.2781287089455873,0.0,S2
descriptor_clustering,71,S2_non_coordinated,2,0.25,2,1,0,0,0.0536277602523659,1.0,0.1017964071856287,1.0,0.0,0.9368627450980392,0.7074841624278903,0,178,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,0.0359785420005209,,0.0020863329991698,0.3362382920458913,,S2
descriptor_clustering,11,S2_non_coordinated,10,0.0,10,1,0,0,0.2248062015503876,1.0,0.3670886075949367,1.0,0.0,0.9539080459770116,0.9042833774452826,0,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.6666666666666666,2,10,0,126,0.0439749999786727,,0.0020539169781841,0.3386764580500312,,S2
local_ids,11,S2_non_coordinated,2,0.0,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.777,0.077330487368208,0,183,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,0.0,0,2,0,0,,,,0.2713015000335872,0.0,S2
fcgnn,97,S2_non_coordinated,2,0.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,177,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.5,1,2,1,28,0.0336797920172102,0.048810374981258,0.0028419589507393,0.3524414169951342,,S2
descriptor_clustering,41,S2_non_coordinated,10,0.25,10,1,0,0,0.2385786802030456,1.0,0.3852459016393442,1.0,0.0,0.9737056737588652,0.9478363049990268,0,168,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.5,1,10,1,48,0.0452290839748457,,0.0020836670300923,0.337197582994122,,S2
